freq_hz,diff_nette_dB
10589.355,-0.0931
10590.820,-0.0773
10592.285,-0.0734
10593.750,-0.0885
10595.215,-0.0640
10596.680,-0.1083
10598.145,-0.1017
10599.609,-0.0398
10601.074,-0.0886
10602.539,-0.0741
10604.004,-0.0136
10605.469,-0.0430
10606.934,-0.0824
10608.398,-0.1091
10609.863,-0.0350
10611.328,-0.0694
10612.793,-0.0945
10614.258,-0.1200
10615.723,-0.0620
10617.188,-0.0189
10618.652,-0.0554
10620.117,-0.1224
10621.582,-0.0601
10623.047,-0.0840
10624.512,-0.1223
10625.977,-0.0933
10627.441,-0.1006
10628.906,-0.0059
10630.371,-0.1337
10631.836,-0.0562
10633.301,-0.0815
10634.766,-0.1267
10636.230,-0.0546
10637.695,-0.0903
10639.160,-0.0943
10640.625,-0.1106
10642.090,-0.1290
10643.555,-0.1074
10645.020,-0.0434
10646.484,-0.0924
10647.949,-0.0833
10649.414,-0.0876
10650.879,-0.0528
10652.344,-0.0483
10653.809,-0.0739
10655.273,-0.1041
10656.738,-0.1342
10658.203,-0.0843
10659.668,-0.1057
10661.133,-0.0516
10662.598,-0.0012
10664.062,-0.1023
10665.527,-0.1112
10666.992,-0.0048
10668.457,-0.0397
10669.922,-0.0773
10671.387,-0.0893
10672.852,-0.0392
10674.316,-0.0530
10675.781,-0.1348
10677.246,-0.0189
10678.711,-0.0489
10680.176,-0.0710
10681.641,-0.0490
10683.105,-0.0287
10684.570,-0.0688
10686.035,-0.1418
10687.500,-0.0426
10688.965,-0.0846
10690.430,-0.0960
10691.895,-0.0323
10693.359,-0.0391
10694.824,-0.0441
10696.289,-0.0971
10697.754,-0.1124
10699.219,-0.0743
10700.684,-0.0986
10702.148,-0.0239
10703.613,-0.1098
10705.078,-0.0577
10706.543,-0.0822
10708.008,-0.0767
10709.473,-0.0613
10710.938,-0.0804
10712.402,-0.0409
10713.867,-0.0451
10715.332,-0.1356
10716.797,-0.0604
10718.262,-0.0767
10719.727,0.0022
10721.191,-0.1096
10722.656,-0.0844
10724.121,-0.0641
10725.586,-0.0073
10727.051,-0.0893
10728.516,-0.0846
10729.980,-0.0951
10731.445,-0.0292
10732.910,-0.1179
10734.375,-0.0975
10735.840,-0.1042
10737.305,-0.1007
10738.770,-0.0015
10740.234,-0.0896
10741.699,-0.0404
10743.164,-0.0657
10744.629,-0.0516
10746.094,-0.0360
10747.559,-0.0344
10749.023,-0.0096
10750.488,-0.1083
10751.953,-0.1023
10753.418,-0.0640
10754.883,-0.1163
10756.348,-0.0808
10757.812,-0.0709
10759.277,-0.0965
10760.742,-0.0614
10762.207,-0.0548
10763.672,-0.0333
10765.137,-0.1305
10766.602,-0.0805
10768.066,-0.0998
10769.531,-0.0999
10770.996,-0.0520
10772.461,-0.1112
10773.926,-0.0592
10775.391,-0.0335
10776.855,-0.0841
10778.320,-0.0826
10779.785,-0.1085
10781.250,-0.0076
10782.715,-0.0527
10784.180,-0.1099
10785.645,-0.0786
10787.109,-0.0949
10788.574,-0.1297
10790.039,-0.0873
10791.504,-0.0160
10792.969,-0.1057
10794.434,-0.1246
10795.898,-0.0685
10797.363,-0.0232
10798.828,-0.0319
10800.293,-0.0845
10801.758,-0.1027
10803.223,-0.1281
10804.688,-0.1155
10806.152,-0.1061
10807.617,-0.1173
10809.082,-0.1165
10810.547,-0.0980
10812.012,-0.0784
10813.477,-0.0303
10814.941,-0.0008
10816.406,-0.0834
10817.871,-0.0685
10819.336,-0.0430
10820.801,-0.0783
10822.266,-0.0963
10823.730,-0.0308
10825.195,-0.0923
10826.660,-0.1470
10828.125,-0.0767
10829.590,-0.0486
10831.055,-0.0636
10832.520,-0.0570
10833.984,-0.0714
10835.449,-0.0982
10836.914,-0.0798
10838.379,-0.0700
10839.844,-0.0916
10841.309,-0.0490
10842.773,-0.0658
10844.238,-0.0432
10845.703,-0.1204
10847.168,-0.1222
10848.633,-0.0959
10850.098,-0.0770
10851.562,-0.0678
10853.027,-0.0416
10854.492,-0.0346
10855.957,-0.0466
10857.422,-0.0071
10858.887,-0.0275
10860.352,-0.0607
10861.816,-0.0139
10863.281,-0.0675
10864.746,-0.0862
10866.211,-0.0493
10867.676,-0.0317
10869.141,-0.0541
10870.605,-0.0853
10872.070,-0.0522
10873.535,-0.1038
10875.000,-0.1115
10876.465,-0.0647
10877.930,-0.0740
10879.395,-0.0676
10880.859,-0.0766
10882.324,-0.0656
10883.789,-0.0423
10885.254,-0.0262
10886.719,-0.0524
10888.184,-0.0917
10889.648,-0.0695
10891.113,-0.0975
10892.578,-0.1138
10894.043,-0.1039
10895.508,-0.0427
10896.973,-0.0581
10898.438,-0.0557
10899.902,-0.0534
10901.367,-0.0641
10902.832,-0.0935
10904.297,-0.0837
10905.762,-0.0618
10907.227,-0.0440
10908.691,-0.0327
10910.156,-0.0239
10911.621,-0.0460
10913.086,-0.0634
10914.551,-0.0993
10916.016,-0.0690
10917.480,-0.0726
10918.945,-0.0304
10920.410,-0.0295
10921.875,-0.0906
10923.340,-0.0925
10924.805,-0.0902
10926.270,-0.0686
10927.734,-0.0515
10929.199,-0.0683
10930.664,-0.0745
10932.129,-0.0974
10933.594,-0.1064
10935.059,-0.1024
10936.523,-0.1159
10937.988,-0.1078
10939.453,-0.0794
10940.918,-0.0924
10942.383,-0.0752
10943.848,-0.0858
10945.312,-0.1054
10946.777,-0.0890
10948.242,-0.1099
10949.707,-0.0920
10951.172,-0.0519
10952.637,-0.0801
10954.102,-0.0851
10955.566,-0.0802
10957.031,-0.1001
10958.496,-0.1153
10959.961,-0.0804
10961.426,-0.0335
10962.891,-0.0114
10964.355,-0.0663
10965.820,-0.0818
10967.285,-0.0800
10968.750,-0.0674
10970.215,-0.0807
10971.680,-0.0876
10973.145,-0.0846
10974.609,-0.0562
10976.074,-0.0454
10977.539,-0.0598
10979.004,-0.0709
10980.469,-0.0706
10981.934,-0.0836
10983.398,-0.0997
10984.863,-0.0897
10986.328,-0.0484
10987.793,-0.0629
10989.258,-0.1071
10990.723,-0.1053
10992.188,-0.0685
10993.652,-0.0623
10995.117,-0.0694
10996.582,-0.0380
10998.047,-0.0661
10999.512,-0.1113
11000.977,-0.0979
11002.441,-0.0757
11003.906,-0.0585
11005.371,-0.0519
11006.836,-0.0459
11008.301,-0.0425
11009.766,-0.0853
11011.230,-0.1117
11012.695,-0.0936
11014.160,-0.0689
11015.625,-0.0566
11017.090,-0.0504
11018.555,-0.0437
11020.020,-0.0433
11021.484,-0.0394
11022.949,-0.0178
11024.414,-0.0354
11025.879,-0.0743
11027.344,-0.1075
11028.809,-0.1159
11030.273,-0.0753
11031.738,-0.0464
11033.203,-0.0672
11034.668,-0.0969
11036.133,-0.0859
11037.598,-0.0709
11039.062,-0.0925
11040.527,-0.0797
11041.992,-0.0628
11043.457,-0.0747
11044.922,-0.0924
11046.387,-0.1129
11047.852,-0.1082
11049.316,-0.0846
11050.781,-0.0752
11052.246,-0.0813
11053.711,-0.0858
11055.176,-0.0736
11056.641,-0.0761
11058.105,-0.0943
11059.570,-0.1001
11061.035,-0.0926
11062.500,-0.0741
11063.965,-0.0545
11065.430,-0.0701
11066.895,-0.0582
11068.359,-0.0585
11069.824,-0.0953
11071.289,-0.1024
11072.754,-0.0833
11074.219,-0.0684
11075.684,-0.0678
11077.148,-0.0651
11078.613,-0.0871
11080.078,-0.1156
11081.543,-0.1150
11083.008,-0.0987
11084.473,-0.0820
11085.938,-0.0942
11087.402,-0.1150
11088.867,-0.0960
11090.332,-0.0823
11091.797,-0.0906
11093.262,-0.0826
11094.727,-0.0581
11096.191,-0.0413
11097.656,-0.0577
11099.121,-0.0815
11100.586,-0.0854
11102.051,-0.0847
11103.516,-0.0869
11104.980,-0.0845
11106.445,-0.0953
11107.910,-0.1158
11109.375,-0.0986
11110.840,-0.0727
11112.305,-0.0794
11113.770,-0.1046
11115.234,-0.1096
11116.699,-0.0850
11118.164,-0.0668
11119.629,-0.0676
11121.094,-0.0772
11122.559,-0.0601
11124.023,-0.0455
11125.488,-0.0498
11126.953,-0.0274
11128.418,-0.0347
11129.883,-0.0719
11131.348,-0.0717
11132.812,-0.0543
11134.277,-0.0417
11135.742,-0.0296
11137.207,-0.0327
11138.672,-0.0547
11140.137,-0.0764
11141.602,-0.0874
11143.066,-0.0986
11144.531,-0.0992
11145.996,-0.0672
11147.461,-0.0567
11148.926,-0.0777
11150.391,-0.0857
11151.855,-0.0841
11153.320,-0.0616
11154.785,-0.0312
11156.250,-0.0578
11157.715,-0.1019
11159.180,-0.0888
11160.645,-0.0585
11162.109,-0.0472
11163.574,-0.0621
11165.039,-0.0957
11166.504,-0.1103
11167.969,-0.0803
11169.434,-0.0547
11170.898,-0.0670
11172.363,-0.0538
11173.828,-0.0443
11175.293,-0.0739
11176.758,-0.0925
11178.223,-0.0884
11179.688,-0.0927
11181.152,-0.0702
11182.617,-0.0378
11184.082,-0.0416
11185.547,-0.0735
11187.012,-0.1130
11188.477,-0.0818
11189.941,-0.0587
11191.406,-0.0379
11192.871,-0.0068
11194.336,-0.0560
11195.801,-0.1022
11197.266,-0.0804
11198.730,-0.0389
11200.195,-0.0186
11201.660,-0.0442
11203.125,-0.0743
11204.590,-0.0785
11206.055,-0.0842
11207.520,-0.0781
11208.984,-0.0619
11210.449,-0.0348
11211.914,-0.0375
11213.379,-0.0691
11214.844,-0.0567
11216.309,-0.0476
11217.773,-0.0524
11219.238,-0.0917
11220.703,-0.1104
11222.168,-0.0985
11223.633,-0.0942
11225.098,-0.0644
11226.562,-0.0485
11228.027,-0.0756
11229.492,-0.0975
11230.957,-0.0783
11232.422,-0.0561
11233.887,-0.0917
11235.352,-0.1140
11236.816,-0.1002
11238.281,-0.0998
11239.746,-0.0887
11241.211,-0.0989
11242.676,-0.0527
11244.141,-0.0525
11245.605,-0.0884
11247.070,-0.1048
11248.535,-0.0889
11250.000,-0.0528
11251.465,-0.0592
11252.930,-0.0803
11254.395,-0.0849
11255.859,-0.0997
11257.324,-0.0943
11258.789,-0.0871
11260.254,-0.0495
11261.719,-0.0591
11263.184,-0.0546
11264.648,-0.0237
11266.113,-0.0552
11267.578,-0.0268
11269.043,-0.0315
11270.508,-0.1061
11271.973,-0.0917
11273.438,-0.0580
11274.902,-0.0798
11276.367,-0.0534
11277.832,-0.0418
11279.297,-0.0338
11280.762,-0.0382
11282.227,-0.0707
11283.691,-0.0789
11285.156,-0.1194
11286.621,-0.1328
11288.086,-0.1304
11289.551,-0.1057
11291.016,-0.0595
11292.480,-0.0895
11293.945,-0.0788
11295.410,-0.0436
11296.875,-0.0797
11298.340,-0.1035
11299.805,-0.0441
11301.270,-0.0379
11302.734,-0.0878
11304.199,-0.1153
11305.664,-0.0832
11307.129,-0.0961
11308.594,-0.1070
11310.059,-0.0509
11311.523,-0.0903
11312.988,-0.1031
11314.453,-0.0576
11315.918,-0.0886
11317.383,-0.0765
11318.848,-0.0318
11320.312,-0.0759
11321.777,-0.0955
11323.242,-0.0499
11324.707,-0.0568
11326.172,-0.0585
11327.637,-0.0759
11329.102,-0.0736
11330.566,-0.0226
11332.031,-0.0368
11333.496,-0.0888
11334.961,-0.0990
11336.426,-0.0734
11337.891,-0.0667
11339.355,-0.0638
11340.820,-0.0760
11342.285,-0.1084
11343.750,-0.1180
11345.215,-0.1006
11346.680,-0.0329
11348.145,-0.0190
11349.609,-0.0905
11351.074,-0.1058
11352.539,-0.1236
11354.004,-0.1046
11355.469,-0.0782
11356.934,-0.0679
11358.398,-0.1059
11359.863,-0.1087
11361.328,-0.1280
11362.793,-0.1058
11364.258,-0.0531
11365.723,-0.0716
11367.188,-0.1112
11368.652,-0.0663
11370.117,-0.0292
11371.582,-0.0603
11373.047,-0.0782
11374.512,-0.0609
11375.977,-0.0584
11377.441,-0.0653
11378.906,-0.0517
11380.371,-0.0504
11381.836,-0.0705
11383.301,-0.0705
11384.766,-0.1276
11386.230,-0.0926
11387.695,-0.0259
11389.160,-0.0268
11390.625,-0.0215
11392.090,-0.0454
11393.555,-0.1112
11395.020,-0.0816
11396.484,-0.1037
11397.949,-0.1196
11399.414,-0.1137
11400.879,-0.0988
11402.344,-0.1543
11403.809,-0.0981
11405.273,-0.0489
11406.738,-0.0425
11408.203,-0.0730
11409.668,-0.0749
11411.133,-0.0523
11412.598,-0.0615
11414.062,-0.0728
11415.527,-0.0681
11416.992,-0.0953
11418.457,-0.1306
11419.922,-0.0781
11421.387,-0.0690
11422.852,-0.1087
11424.316,-0.1002
11425.781,-0.0641
11427.246,-0.1134
11428.711,-0.0890
11430.176,-0.0375
11431.641,-0.0387
11433.105,-0.1158
11434.570,-0.1267
11436.035,-0.1050
11437.500,-0.0823
11438.965,-0.0571
11440.430,-0.0314
11441.895,-0.0953
11443.359,-0.0868
11444.824,-0.1171
11446.289,-0.1056
11447.754,-0.1396
11449.219,-0.0856
11450.684,-0.0823
11452.148,-0.1324
11453.613,-0.1387
11455.078,-0.0776
11456.543,-0.0695
11458.008,-0.0139
11459.473,-0.0604
11460.938,-0.0535
11462.402,-0.0809
11463.867,-0.0706
11465.332,-0.0976
11466.797,-0.1059
11468.262,-0.0882
11469.727,-0.0968
11471.191,-0.0381
11472.656,-0.0802
11474.121,-0.0833
11475.586,-0.0957
11477.051,-0.0605
11478.516,-0.0537
11479.980,-0.0395
11481.445,-0.0075
11482.910,-0.0244
11484.375,-0.1151
11485.840,-0.0637
11487.305,-0.0698
11488.770,-0.0923
11490.234,-0.1348
11491.699,-0.0613
11493.164,-0.0210
11494.629,-0.1188
11496.094,-0.1112
11497.559,-0.0600
11499.023,-0.0696
11500.488,-0.0676
11501.953,-0.0512
11503.418,-0.1164
11504.883,-0.1219
11506.348,-0.0979
11507.812,-0.0912
11509.277,-0.0756
11510.742,-0.0786
11512.207,-0.0654
11513.672,-0.0570
11515.137,-0.0619
11516.602,-0.0526
11518.066,-0.0537
11519.531,-0.0632
11520.996,-0.0825
11522.461,-0.0896
11523.926,-0.1011
11525.391,-0.1577
11526.855,-0.0744
11528.320,-0.0603
11529.785,-0.0330
11531.250,-0.0496
11532.715,-0.1104
11534.180,-0.0983
11535.645,-0.0977
11537.109,-0.0954
11538.574,-0.0794
11540.039,-0.1624
11541.504,-0.0809
11542.969,-0.0221
11544.434,-0.1041
11545.898,-0.1265
11547.363,-0.1340
11548.828,-0.0761
11550.293,-0.0432
11551.758,-0.1182
11553.223,-0.1147
11554.688,-0.0008
11556.152,-0.0536
11557.617,-0.0690
11559.082,-0.1287
11560.547,-0.0528
11562.012,-0.1166
11563.477,-0.0485
11564.941,-0.1296
11566.406,-0.0554
11567.871,-0.0709
11569.336,-0.0681
11570.801,-0.0368
11572.266,-0.0789
11573.730,-0.0033
11575.195,-0.0464
11576.660,-0.1422
11578.125,-0.0659
11579.590,-0.0503
11581.055,-0.0838
11582.520,-0.0379
11583.984,-0.0347
11585.449,-0.0573
11586.914,-0.0486
11588.379,-0.0678
11589.844,-0.0608
11591.309,-0.0325
11592.773,-0.0904
11594.238,-0.0580
11595.703,-0.0917
11597.168,-0.0417
11598.633,0.0490
11600.098,-0.0473
11601.562,-0.0137
11603.027,-0.0693
11604.492,-0.0918
11605.957,-0.0666
11607.422,-0.1103
11608.887,-0.0401
11610.352,-0.0880
11611.816,-0.0653
11613.281,-0.0412
11614.746,-0.1099
11616.211,-0.0871
11617.676,-0.0958
11619.141,-0.1173
11620.605,-0.0879
11622.070,-0.0923
11623.535,-0.1530
11625.000,-0.1125
11626.465,-0.0231
11627.930,-0.0366
11629.395,-0.0797
11630.859,-0.1122
11632.324,-0.0550
11633.789,-0.0714
11635.254,-0.1620
11636.719,-0.1254
11638.184,-0.0687
11639.648,-0.0589
11641.113,-0.0126
11642.578,-0.0288
11644.043,-0.0191
11645.508,-0.0942
11646.973,-0.0489
11648.438,-0.0477
11649.902,-0.0857
11651.367,-0.0714
11652.832,-0.1089
11654.297,-0.1171
11655.762,-0.0753
11657.227,-0.0765
11658.691,-0.0922
11660.156,-0.1015
11661.621,-0.0976
11663.086,-0.1374
11664.551,-0.0862
11666.016,-0.0503
11667.480,-0.0420
11668.945,-0.1389
11670.410,-0.0996
11671.875,-0.0784
11673.340,-0.0589
11674.805,-0.1032
11676.270,-0.0565
11677.734,-0.0578
11679.199,-0.0921
11680.664,-0.0714
11682.129,-0.0714
11683.594,-0.0356
11685.059,-0.0834
11686.523,-0.1302
11687.988,-0.0423
11689.453,-0.0637
11690.918,-0.0559
11692.383,-0.0856
11693.848,-0.0647
11695.312,-0.0198
11696.777,-0.0802
11698.242,-0.0474
11699.707,-0.0715
11701.172,-0.0809
11702.637,-0.0559
11704.102,-0.0504
11705.566,-0.0973
11707.031,-0.1390
11708.496,-0.1107
11709.961,-0.0644
11711.426,-0.0361
11712.891,-0.0098
11714.355,-0.1139
11715.820,-0.0776
11717.285,-0.0514
11718.750,-0.0510
11720.215,-0.0492
11721.680,-0.0672
11723.145,-0.0386
11724.609,-0.0263
11726.074,-0.0641
11727.539,-0.0878
11729.004,-0.0980
11730.469,-0.0905
11731.934,-0.1098
11733.398,-0.1036
11734.863,-0.0819
11736.328,-0.0508
11737.793,-0.0651
11739.258,-0.0627
11740.723,-0.0637
11742.188,-0.0801
11743.652,-0.0721
11745.117,-0.0519
11746.582,-0.0596
11748.047,-0.0567
11749.512,-0.0521
11750.977,-0.0403
11752.441,-0.0893
11753.906,-0.0841
11755.371,-0.0944
11756.836,-0.0923
11758.301,-0.0998
11759.766,-0.1161
11761.230,-0.0901
11762.695,-0.1317
11764.160,-0.1280
11765.625,-0.0713
11767.090,-0.0283
11768.555,-0.0668
11770.020,-0.0578
11771.484,-0.0484
11772.949,-0.0998
11774.414,-0.0532
11775.879,-0.0502
11777.344,-0.0710
11778.809,-0.0821
11780.273,-0.1055
11781.738,-0.0740
11783.203,-0.0741
11784.668,-0.0479
11786.133,-0.0558
11787.598,-0.0849
11789.062,-0.0553
11790.527,-0.0282
11791.992,-0.0556
11793.457,-0.0967
11794.922,-0.0664
11796.387,-0.0700
11797.852,-0.0362
11799.316,-0.0310
11800.781,-0.0780
11802.246,-0.0857
11803.711,-0.1196
11805.176,-0.1113
11806.641,-0.0534
11808.105,-0.0592
11809.570,-0.0611
11811.035,-0.0151
11812.500,-0.0313
11813.965,-0.0580
11815.430,-0.0554
11816.895,-0.0241
11818.359,-0.0776
11819.824,-0.0592
11821.289,-0.0769
11822.754,-0.0836
11824.219,-0.1203
11825.684,-0.1577
11827.148,-0.1282
11828.613,-0.1265
11830.078,-0.1006
11831.543,-0.0874
11833.008,-0.0228
11834.473,-0.0469
11835.938,-0.0446
11837.402,-0.0712
11838.867,-0.0846
11840.332,-0.0995
11841.797,-0.1134
11843.262,-0.0649
11844.727,-0.0197
11846.191,-0.0380
11847.656,-0.0403
11849.121,-0.0616
11850.586,-0.0930
11852.051,-0.1337
11853.516,-0.1010
11854.980,-0.0936
11856.445,-0.1426
11857.910,-0.0914
11859.375,-0.0597
11860.840,-0.0369
11862.305,-0.0077
11863.770,-0.0347
11865.234,-0.0663
11866.699,-0.0755
11868.164,-0.1051
11869.629,-0.1203
11871.094,-0.0965
11872.559,-0.0716
11874.023,-0.0846
11875.488,-0.1139
11876.953,-0.0774
11878.418,-0.0431
11879.883,-0.0447
11881.348,-0.1057
11882.812,-0.1230
11884.277,-0.0752
11885.742,-0.1003
11887.207,-0.1078
11888.672,-0.0704
11890.137,-0.0861
11891.602,-0.0818
11893.066,-0.0709
11894.531,-0.0887
11895.996,-0.1134
11897.461,-0.1075
11898.926,-0.0858
11900.391,-0.0989
11901.855,-0.0827
11903.320,-0.0469
11904.785,-0.0545
11906.250,-0.0737
11907.715,-0.0628
11909.180,-0.0746
11910.645,-0.0707
11912.109,-0.0157
11913.574,-0.0432
11915.039,-0.0900
11916.504,-0.0623
11917.969,-0.0161
11919.434,-0.0595
11920.898,-0.1096
11922.363,-0.1026
11923.828,-0.1046
11925.293,-0.1059
11926.758,-0.0510
11928.223,-0.0434
11929.688,-0.0717
11931.152,-0.0277
11932.617,-0.0180
11934.082,-0.0772
11935.547,-0.1118
11937.012,-0.0895
11938.477,-0.0657
11939.941,-0.0714
11941.406,-0.0846
11942.871,-0.0705
11944.336,-0.0556
11945.801,-0.0739
11947.266,-0.0888
11948.730,-0.0586
11950.195,-0.0420
11951.660,-0.0832
11953.125,-0.0926
11954.590,-0.0798
11956.055,-0.0702
11957.520,-0.0552
11958.984,-0.0592
11960.449,-0.0813
11961.914,-0.0937
11963.379,-0.0734
11964.844,-0.0564
11966.309,-0.0605
11967.773,-0.0810
11969.238,-0.1095
11970.703,-0.0864
11972.168,-0.0333
11973.633,-0.0195
11975.098,-0.0448
11976.562,-0.1051
11978.027,-0.0955
11979.492,-0.0623
11980.957,-0.1000
11982.422,-0.1097
11983.887,-0.0570
11985.352,-0.0205
11986.816,-0.0128
11988.281,-0.0257
11989.746,-0.0474
11991.211,-0.0540
11992.676,-0.0820
11994.141,-0.1119
11995.605,-0.0939
11997.070,-0.0669
11998.535,-0.0633
12000.000,-0.0499
12001.465,-0.0450
12002.930,-0.0540
12004.395,-0.0566
12005.859,-0.0635
12007.324,-0.0886
12008.789,-0.0923
12010.254,-0.0817
12011.719,-0.0836
12013.184,-0.0814
12014.648,-0.0838
12016.113,-0.0908
12017.578,-0.0623
12019.043,-0.0196
12020.508,-0.0348
12021.973,-0.0715
12023.438,-0.0749
12024.902,-0.0557
12026.367,-0.0417
12027.832,-0.0559
12029.297,-0.0745
12030.762,-0.0905
12032.227,-0.1024
12033.691,-0.1027
12035.156,-0.1141
12036.621,-0.1147
12038.086,-0.0934
12039.551,-0.0635
12041.016,-0.0542
12042.480,-0.0684
12043.945,-0.0491
12045.410,-0.0153
12046.875,-0.0070
12048.340,-0.0052
12049.805,-0.0153
12051.270,-0.0630
12052.734,-0.0994
12054.199,-0.0903
12055.664,-0.0730
12057.129,-0.0839
12058.594,-0.0981
12060.059,-0.0662
12061.523,-0.0480
12062.988,-0.0787
12064.453,-0.0949
12065.918,-0.0916
12067.383,-0.0937
12068.848,-0.0842
12070.312,-0.0731
12071.777,-0.0811
12073.242,-0.0668
12074.707,-0.0391
12076.172,-0.0488
12077.637,-0.0627
12079.102,-0.0516
12080.566,-0.0448
12082.031,-0.0505
12083.496,-0.0427
12084.961,-0.0309
12086.426,-0.0534
12087.891,-0.0894
12089.355,-0.0847
12090.820,-0.0732
12092.285,-0.0721
12093.750,-0.0758
12095.215,-0.0845
12096.680,-0.0528
12098.145,-0.0308
12099.609,-0.0594
12101.074,-0.0767
12102.539,-0.0616
12104.004,-0.0563
12105.469,-0.0432
12106.934,-0.0529
12108.398,-0.0666
12109.863,-0.0324
12111.328,-0.0105
12112.793,-0.0098
12114.258,-0.0509
12115.723,-0.1021
12117.188,-0.0990
12118.652,-0.0814
12120.117,-0.0855
12121.582,-0.0834
12123.047,-0.0921
12124.512,-0.1054
12125.977,-0.0898
12127.441,-0.0623
12128.906,-0.0568
12130.371,-0.0881
12131.836,-0.0865
12133.301,-0.0443
12134.766,-0.0356
12136.230,-0.0491
12137.695,-0.0525
12139.160,-0.0751
12140.625,-0.1152
12142.090,-0.1263
12143.555,-0.1042
12145.020,-0.0433
12146.484,-0.0200
12147.949,-0.0555
12149.414,-0.0661
12150.879,-0.0541
12152.344,-0.0702
12153.809,-0.0952
12155.273,-0.0885
12156.738,-0.0521
12158.203,-0.0309
12159.668,-0.0701
12161.133,-0.0999
12162.598,-0.0550
12164.062,-0.0482
12165.527,-0.0726
12166.992,-0.0588
12168.457,-0.0901
12169.922,-0.1062
12171.387,-0.0758
12172.852,-0.0916
12174.316,-0.0835
12175.781,-0.0891
12177.246,-0.1312
12178.711,-0.1119
12180.176,-0.0874
12181.641,-0.0835
12183.105,-0.0802
12184.570,-0.0927
12186.035,-0.0603
12187.500,-0.0246
12188.965,-0.0479
12190.430,-0.0621
12191.895,-0.0717
12193.359,-0.0762
12194.824,-0.0630
12196.289,-0.0803
12197.754,-0.1024
12199.219,-0.0865
12200.684,-0.0841
12202.148,-0.1028
12203.613,-0.0590
12205.078,-0.0643
12206.543,-0.0722
12208.008,-0.0516
12209.473,-0.0747
12210.938,-0.0867
12212.402,-0.0751
12213.867,-0.0824
12215.332,-0.0884
12216.797,-0.0533
12218.262,-0.0443
12219.727,-0.0309
12221.191,-0.0445
12222.656,-0.0439
12224.121,-0.0174
12225.586,-0.0559
12227.051,-0.0855
12228.516,-0.0767
12229.980,-0.0795
12231.445,-0.0496
12232.910,-0.0042
12234.375,-0.0186
12235.840,-0.0995
12237.305,-0.1406
12238.770,-0.1248
12240.234,-0.0735
12241.699,-0.0422
12243.164,-0.0734
12244.629,-0.0479
12246.094,-0.0594
12247.559,-0.0772
12249.023,-0.0652
12250.488,-0.0614
12251.953,-0.0679
12253.418,-0.0764
12254.883,-0.0674
12256.348,-0.0620
12257.812,-0.0364
12259.277,-0.0582
12260.742,-0.0670
12262.207,-0.0528
12263.672,-0.0708
12265.137,-0.0913
12266.602,-0.1151
12268.066,-0.1007
12269.531,-0.0919
12270.996,-0.1132
12272.461,-0.0799
12273.926,-0.0984
12275.391,-0.0571
12276.855,-0.0572
12278.320,-0.0799
12279.785,-0.0675
12281.250,-0.0976
12282.715,-0.0516
12284.180,-0.0261
12285.645,-0.0350
12287.109,-0.0297
12288.574,-0.0797
12290.039,-0.1074
12291.504,-0.0716
12292.969,-0.0333
12294.434,-0.0537
12295.898,-0.0737
12297.363,-0.0771
12298.828,-0.0816
12300.293,-0.0825
12301.758,-0.0573
12303.223,-0.0414
12304.688,-0.0806
12306.152,-0.0535
12307.617,-0.0256
12309.082,-0.0917
12310.547,-0.1412
12312.012,-0.1029
12313.477,-0.1045
12314.941,-0.1008
12316.406,-0.0769
12317.871,-0.0555
12319.336,-0.0228
12320.801,-0.0649
12322.266,-0.1111
12323.730,-0.0606
12325.195,-0.0491
12326.660,-0.0559
12328.125,-0.0886
12329.590,-0.0912
12331.055,-0.0693
12332.520,-0.0535
12333.984,-0.0566
12335.449,-0.0248
12336.914,-0.0489
12338.379,-0.0977
12339.844,-0.1485
12341.309,-0.1346
12342.773,-0.1002
12344.238,-0.0550
12345.703,-0.0898
12347.168,-0.1119
12348.633,-0.0932
12350.098,-0.0276
12351.562,-0.0483
12353.027,-0.0689
12354.492,-0.0401
12355.957,-0.0607
12357.422,-0.0556
12358.887,-0.0397
12360.352,0.0050
12361.816,-0.0281
12363.281,-0.0636
12364.746,-0.0747
12366.211,-0.0669
12367.676,-0.0575
12369.141,-0.0537
12370.605,-0.0715
12372.070,-0.0940
12373.535,-0.0890
12375.000,-0.0437
12376.465,-0.1022
12377.930,-0.0841
12379.395,-0.0458
12380.859,-0.0788
12382.324,-0.0919
12383.789,-0.0334
12385.254,-0.0519
12386.719,-0.0936
12388.184,-0.0742
12389.648,-0.0902
12391.113,-0.0398
12392.578,-0.0776
12394.043,-0.0810
12395.508,-0.0894
12396.973,-0.0282
12398.438,-0.0515
12399.902,-0.0598
12401.367,-0.0620
12402.832,-0.0825
12404.297,-0.0312
12405.762,-0.0304
12407.227,-0.0942
12408.691,-0.0732
12410.156,-0.0912
12411.621,-0.0145
12413.086,-0.0487
12414.551,-0.0503
12416.016,-0.0605
12417.480,-0.1124
12418.945,-0.1322
12420.410,-0.1154
12421.875,-0.0666
12423.340,-0.0747
12424.805,-0.1565
12426.270,-0.0367
12427.734,-0.0909
12429.199,-0.1570
12430.664,-0.1061
12432.129,-0.0368
12433.594,-0.0863
12435.059,-0.0493
12436.523,-0.0577
12437.988,-0.1281
12439.453,-0.0849
12440.918,-0.0890
12442.383,-0.0850
12443.848,-0.1089
12445.312,-0.1053
12446.777,-0.0607
12448.242,-0.0562
12449.707,-0.0774
