freq_hz,gain_dB,coherence
3604.980,-54.6203,0.9996
3606.445,-54.6314,0.9997
3607.910,-54.6403,0.9996
3609.375,-54.6283,0.9997
3610.840,-54.6253,0.9997
3612.305,-54.6346,0.9996
3613.770,-54.6224,0.9997
3615.234,-54.6413,0.9997
3616.699,-54.6542,0.9996
3618.164,-54.6127,0.9996
3619.629,-54.6343,0.9996
3621.094,-54.6503,0.9996
3622.559,-54.6280,0.9997
3624.023,-54.6288,0.9996
3625.488,-54.6320,0.9996
3626.953,-54.6389,0.9995
3628.418,-54.6466,0.9995
3629.883,-54.6427,0.9996
3631.348,-54.6309,0.9996
3632.812,-54.6469,0.9996
3634.277,-54.6442,0.9995
3635.742,-54.6409,0.9996
3637.207,-54.6442,0.9996
3638.672,-54.6290,0.9995
3640.137,-54.6307,0.9995
3641.602,-54.6287,0.9995
3643.066,-54.6123,0.9996
3644.531,-54.6287,0.9996
3645.996,-54.6556,0.9995
3647.461,-54.6324,0.9994
3648.926,-54.6153,0.9995
3650.391,-54.6219,0.9995
3651.855,-54.6472,0.9995
3653.320,-54.6431,0.9995
3654.785,-54.6301,0.9995
3656.250,-54.6222,0.9995
3657.715,-54.6367,0.9994
3659.180,-54.6278,0.9995
3660.645,-54.6181,0.9995
3662.109,-54.6280,0.9994
3663.574,-54.6371,0.9994
3665.039,-54.6356,0.9995
3666.504,-54.6143,0.9994
3667.969,-54.6056,0.9994
3669.434,-54.6243,0.9994
3670.898,-54.6116,0.9995
3672.363,-54.6239,0.9995
3673.828,-54.6361,0.9993
3675.293,-54.6053,0.9994
3676.758,-54.6362,0.9994
3678.223,-54.6182,0.9994
3679.688,-54.5717,0.9994
3681.152,-54.6089,0.9995
3682.617,-54.6155,0.9994
3684.082,-54.6393,0.9994
3685.547,-54.5969,0.9994
3687.012,-54.6065,0.9995
3688.477,-54.6084,0.9994
3689.941,-54.6057,0.9994
3691.406,-54.6125,0.9994
3692.871,-54.5895,0.9995
3694.336,-54.5890,0.9994
3695.801,-54.6000,0.9995
3697.266,-54.6071,0.9994
3698.730,-54.5960,0.9993
3700.195,-54.5882,0.9993
3701.660,-54.6113,0.9993
3703.125,-54.5659,0.9995
3704.590,-54.5623,0.9995
3706.055,-54.5980,0.9995
3707.520,-54.5958,0.9995
3708.984,-54.5779,0.9994
3710.449,-54.5645,0.9995
3711.914,-54.5666,0.9995
3713.379,-54.5734,0.9995
3714.844,-54.5943,0.9994
3716.309,-54.5942,0.9993
3717.773,-54.5711,0.9994
3719.238,-54.5494,0.9994
3720.703,-54.5915,0.9993
3722.168,-54.5711,0.9996
3723.633,-54.5985,0.9995
3725.098,-54.5957,0.9996
3726.562,-54.6031,0.9995
3728.027,-54.5983,0.9996
3729.492,-54.5856,0.9996
3730.957,-54.5701,0.9995
3732.422,-54.5466,0.9995
3733.887,-54.5930,0.9995
3735.352,-54.5789,0.9996
3736.816,-54.5595,0.9995
3738.281,-54.5771,0.9996
3739.746,-54.5976,0.9995
3741.211,-54.5784,0.9996
3742.676,-54.5709,0.9996
3744.141,-54.5624,0.9996
3745.605,-54.5840,0.9996
3747.070,-54.5758,0.9996
3748.535,-54.5571,0.9996
3750.000,-54.5764,0.9996
3751.465,-54.5814,0.9996
3752.930,-54.5730,0.9996
3754.395,-54.5821,0.9995
3755.859,-54.5605,0.9996
3757.324,-54.5699,0.9997
3758.789,-54.5774,0.9997
3760.254,-54.5849,0.9996
3761.719,-54.5681,0.9996
3763.184,-54.5656,0.9996
3764.648,-54.5852,0.9996
3766.113,-54.5740,0.9996
3767.578,-54.5705,0.9996
3769.043,-54.5724,0.9996
3770.508,-54.5716,0.9996
3771.973,-54.5796,0.9997
3773.438,-54.5719,0.9996
3774.902,-54.5760,0.9997
3776.367,-54.5997,0.9997
3777.832,-54.5886,0.9997
3779.297,-54.5821,0.9997
3780.762,-54.5971,0.9997
3782.227,-54.5973,0.9997
3783.691,-54.5942,0.9997
3785.156,-54.5876,0.9997
3786.621,-54.5716,0.9997
3788.086,-54.5708,0.9997
3789.551,-54.5936,0.9997
3791.016,-54.6070,0.9997
3792.480,-54.5983,0.9997
3793.945,-54.5917,0.9997
3795.410,-54.6036,0.9997
3796.875,-54.5918,0.9997
3798.340,-54.5817,0.9998
3799.805,-54.6003,0.9997
3801.270,-54.6107,0.9997
3802.734,-54.6099,0.9997
3804.199,-54.6053,0.9998
3805.664,-54.6011,0.9998
3807.129,-54.5986,0.9997
3808.594,-54.6140,0.9998
3810.059,-54.6118,0.9998
3811.523,-54.5937,0.9998
3812.988,-54.5943,0.9998
3814.453,-54.6112,0.9997
3815.918,-54.6127,0.9997
3817.383,-54.6056,0.9997
3818.848,-54.5939,0.9997
3820.312,-54.5838,0.9998
3821.777,-54.5957,0.9997
3823.242,-54.6000,0.9997
3824.707,-54.5965,0.9997
3826.172,-54.6054,0.9997
3827.637,-54.6077,0.9998
3829.102,-54.6087,0.9998
3830.566,-54.6085,0.9997
3832.031,-54.5957,0.9997
3833.496,-54.5874,0.9998
3834.961,-54.5844,0.9996
3836.426,-54.5832,0.9992
3837.891,-54.6015,0.9997
3839.355,-54.6260,0.9998
3840.820,-54.6197,0.9997
3842.285,-54.6018,0.9997
3843.750,-54.6005,0.9997
3845.215,-54.6036,0.9998
3846.680,-54.6175,0.9998
3848.145,-54.6320,0.9997
3849.609,-54.6294,0.9998
3851.074,-54.6208,0.9998
3852.539,-54.6071,0.9998
3854.004,-54.6048,0.9997
3855.469,-54.6114,0.9998
3856.934,-54.6158,0.9998
3858.398,-54.6305,0.9997
3859.863,-54.6352,0.9997
3861.328,-54.6278,0.9998
3862.793,-54.6188,0.9997
3864.258,-54.6190,0.9997
3865.723,-54.6269,0.9997
3867.188,-54.6228,0.9997
3868.652,-54.6051,0.9997
3870.117,-54.6071,0.9997
3871.582,-54.6326,0.9997
3873.047,-54.6398,0.9997
3874.512,-54.6259,0.9997
3875.977,-54.6321,0.9997
3877.441,-54.6407,0.9997
3878.906,-54.6259,0.9997
3880.371,-54.6187,0.9997
3881.836,-54.6259,0.9998
3883.301,-54.6358,0.9997
3884.766,-54.6339,0.9997
3886.230,-54.6242,0.9997
3887.695,-54.6307,0.9997
3889.160,-54.6316,0.9997
3890.625,-54.6187,0.9997
3892.090,-54.6378,0.9997
3893.555,-54.6556,0.9997
3895.020,-54.6486,0.9997
3896.484,-54.6500,0.9998
3897.949,-54.6416,0.9997
3899.414,-54.6305,0.9996
3900.879,-54.6409,0.9996
3902.344,-54.6290,0.9997
3903.809,-54.6308,0.9997
3905.273,-54.6401,0.9997
3906.738,-54.6527,0.9997
3908.203,-54.6505,0.9997
3909.668,-54.6417,0.9996
3911.133,-54.6264,0.9995
3912.598,-54.6389,0.9997
3914.062,-54.6529,0.9997
3915.527,-54.6416,0.9996
3916.992,-54.6566,0.9997
3918.457,-54.6706,0.9997
3919.922,-54.6804,0.9997
3921.387,-54.6582,0.9996
3922.852,-54.6410,0.9996
3924.316,-54.6365,0.9996
3925.781,-54.6513,0.9996
3927.246,-54.6680,0.9996
3928.711,-54.6459,0.9996
3930.176,-54.6237,0.9997
3931.641,-54.6199,0.9996
3933.105,-54.6418,0.9996
3934.570,-54.6315,0.9995
3936.035,-54.6393,0.9995
3937.500,-54.6339,0.9996
3938.965,-54.6228,0.9996
3940.430,-54.6519,0.9996
3941.895,-54.6425,0.9995
3943.359,-54.6452,0.9995
3944.824,-54.6746,0.9995
3946.289,-54.6588,0.9995
3947.754,-54.6460,0.9995
3949.219,-54.6413,0.9995
3950.684,-54.6178,0.9995
3952.148,-54.6210,0.9995
3953.613,-54.6424,0.9995
3955.078,-54.6843,0.9988
3956.543,-54.6851,0.9986
3958.008,-54.6194,0.9994
3959.473,-54.6350,0.9995
3960.938,-54.6395,0.9995
3962.402,-54.6372,0.9995
3963.867,-54.6389,0.9995
3965.332,-54.6368,0.9995
3966.797,-54.6544,0.9994
3968.262,-54.6557,0.9995
3969.727,-54.6562,0.9995
3971.191,-54.6502,0.9994
3972.656,-54.6498,0.9993
3974.121,-54.6560,0.9993
3975.586,-54.6291,0.9994
3977.051,-54.6281,0.9994
3978.516,-54.6207,0.9994
3979.980,-54.6374,0.9994
3981.445,-54.6107,0.9993
3982.910,-54.6494,0.9993
3984.375,-54.6273,0.9994
3985.840,-54.6135,0.9994
3987.305,-54.5877,0.9993
3988.770,-54.6188,0.9994
3990.234,-54.6205,0.9993
3991.699,-54.6303,0.9993
3993.164,-54.6143,0.9994
3994.629,-54.6345,0.9993
3996.094,-54.6223,0.9993
3997.559,-54.6181,0.9994
3999.023,-54.6188,0.9993
4000.488,-54.5811,0.9993
4001.953,-54.6003,0.9992
4003.418,-54.6225,0.9992
4004.883,-54.6156,0.9993
4006.348,-54.5861,0.9993
4007.812,-54.5788,0.9993
4009.277,-54.6006,0.9994
4010.742,-54.5951,0.9994
4012.207,-54.5820,0.9993
4013.672,-54.6072,0.9992
4015.137,-54.6056,0.9994
4016.602,-54.5784,0.9994
4018.066,-54.5777,0.9995
4019.531,-54.5841,0.9995
4020.996,-54.5796,0.9994
4022.461,-54.5878,0.9993
4023.926,-54.5695,0.9993
4025.391,-54.5690,0.9994
4026.855,-54.5917,0.9994
4028.320,-54.5952,0.9994
4029.785,-54.5731,0.9995
4031.250,-54.5745,0.9994
4032.715,-54.5902,0.9995
4034.180,-54.5994,0.9995
4035.645,-54.5854,0.9994
4037.109,-54.5835,0.9994
4038.574,-54.5947,0.9994
4040.039,-54.5698,0.9995
4041.504,-54.5668,0.9996
4042.969,-54.5919,0.9995
4044.434,-54.5911,0.9995
4045.898,-54.5941,0.9994
4047.363,-54.5594,0.9995
4048.828,-54.5638,0.9995
4050.293,-54.6152,0.9994
4051.758,-54.6183,0.9995
4053.223,-54.5709,0.9996
4054.688,-54.5725,0.9995
4056.152,-54.5771,0.9995
4057.617,-54.5691,0.9996
4059.082,-54.5854,0.9994
4060.547,-54.5776,0.9996
4062.012,-54.5725,0.9995
4063.477,-54.5696,0.9995
4064.941,-54.5474,0.9995
4066.406,-54.5562,0.9995
4067.871,-54.5882,0.9995
4069.336,-54.5969,0.9995
4070.801,-54.5842,0.9996
4072.266,-54.5717,0.9996
4073.730,-54.5677,0.9995
4075.195,-54.5386,0.9992
4076.660,-54.5620,0.9991
4078.125,-54.5549,0.9996
4079.590,-54.5695,0.9996
4081.055,-54.5848,0.9995
4082.520,-54.5834,0.9996
4083.984,-54.5741,0.9997
4085.449,-54.5730,0.9997
4086.914,-54.5811,0.9997
4088.379,-54.5637,0.9996
4089.844,-54.5767,0.9996
4091.309,-54.5902,0.9996
4092.773,-54.5728,0.9997
4094.238,-54.5633,0.9997
4095.703,-54.5861,0.9997
4097.168,-54.5929,0.9997
4098.633,-54.6014,0.9996
4100.098,-54.5964,0.9997
4101.562,-54.5889,0.9996
4103.027,-54.5827,0.9997
4104.492,-54.5826,0.9997
4105.957,-54.5930,0.9997
4107.422,-54.5783,0.9997
4108.887,-54.5711,0.9997
4110.352,-54.5839,0.9997
4111.816,-54.5861,0.9997
4113.281,-54.5847,0.9997
4114.746,-54.5761,0.9998
4116.211,-54.5916,0.9997
4117.676,-54.6008,0.9997
4119.141,-54.6098,0.9997
4120.605,-54.6245,0.9997
4122.070,-54.6097,0.9997
4123.535,-54.5926,0.9997
4125.000,-54.5851,0.9997
4126.465,-54.5902,0.9997
4127.930,-54.5994,0.9997
4129.395,-54.6008,0.9997
4130.859,-54.5965,0.9998
4132.324,-54.5993,0.9997
4133.789,-54.5982,0.9997
4135.254,-54.5891,0.9997
4136.719,-54.5888,0.9997
4138.184,-54.5976,0.9997
4139.648,-54.6164,0.9997
4141.113,-54.6256,0.9998
4142.578,-54.6187,0.9997
4144.043,-54.6098,0.9997
4145.508,-54.6003,0.9997
4146.973,-54.6057,0.9997
4148.438,-54.6147,0.9997
4149.902,-54.6112,0.9997
4151.367,-54.6088,0.9998
4152.832,-54.6165,0.9998
4154.297,-54.6279,0.9997
4155.762,-54.6408,0.9997
4157.227,-54.6396,0.9997
4158.691,-54.6173,0.9997
4160.156,-54.6171,0.9996
4161.621,-54.6266,0.9997
4163.086,-54.6148,0.9997
4164.551,-54.6060,0.9997
4166.016,-54.6063,0.9997
4167.480,-54.6064,0.9997
4168.945,-54.6052,0.9997
4170.410,-54.6102,0.9997
4171.875,-54.6143,0.9997
4173.340,-54.6084,0.9997
4174.805,-54.6063,0.9997
4176.270,-54.6223,0.9997
4177.734,-54.6327,0.9997
4179.199,-54.6235,0.9998
4180.664,-54.6156,0.9998
4182.129,-54.6081,0.9997
4183.594,-54.6113,0.9997
4185.059,-54.6305,0.9997
4186.523,-54.6344,0.9997
4187.988,-54.6218,0.9997
4189.453,-54.6289,0.9997
4190.918,-54.6335,0.9998
4192.383,-54.6232,0.9997
4193.848,-54.6294,0.9997
4195.312,-54.6352,0.9996
4196.777,-54.6182,0.9996
4198.242,-54.6207,0.9997
4199.707,-54.6278,0.9997
4201.172,-54.6153,0.9997
4202.637,-54.6216,0.9996
4204.102,-54.6379,0.9997
4205.566,-54.6341,0.9996
4207.031,-54.6284,0.9996
4208.496,-54.6266,0.9996
4209.961,-54.6208,0.9997
4211.426,-54.6292,0.9997
4212.891,-54.6520,0.9996
4214.355,-54.6363,0.9997
4215.820,-54.6275,0.9997
4217.285,-54.6436,0.9996
4218.750,-54.6396,0.9996
4220.215,-54.6257,0.9996
4221.680,-54.6414,0.9997
4223.145,-54.6391,0.9997
4224.609,-54.6297,0.9997
4226.074,-54.6319,0.9997
4227.539,-54.6470,0.9997
4229.004,-54.6459,0.9996
4230.469,-54.6490,0.9997
4231.934,-54.6535,0.9997
4233.398,-54.6403,0.9997
4234.863,-54.6352,0.9997
4236.328,-54.6459,0.9996
4237.793,-54.6511,0.9997
4239.258,-54.6439,0.9996
4240.723,-54.6679,0.9996
4242.188,-54.6665,0.9996
4243.652,-54.6515,0.9996
4245.117,-54.6354,0.9996
4246.582,-54.6346,0.9996
4248.047,-54.6339,0.9996
4249.512,-54.6419,0.9996
4250.977,-54.6360,0.9995
4252.441,-54.6571,0.9997
4253.906,-54.6666,0.9997
4255.371,-54.6403,0.9996
4256.836,-54.6348,0.9996
4258.301,-54.6365,0.9997
4259.766,-54.6521,0.9996
4261.230,-54.6609,0.9996
4262.695,-54.6473,0.9996
4264.160,-54.6469,0.9996
4265.625,-54.6451,0.9996
4267.090,-54.6488,0.9995
4268.555,-54.6535,0.9995
4270.020,-54.6384,0.9995
4271.484,-54.6432,0.9995
4272.949,-54.6579,0.9994
4274.414,-54.6648,0.9995
4275.879,-54.6263,0.9995
4277.344,-54.6387,0.9995
4278.809,-54.6507,0.9995
4280.273,-54.6448,0.9995
4281.738,-54.6477,0.9995
4283.203,-54.6390,0.9995
4284.668,-54.6618,0.9995
4286.133,-54.6328,0.9994
4287.598,-54.6438,0.9995
4289.062,-54.6563,0.9995
4290.527,-54.6364,0.9995
4291.992,-54.6433,0.9995
4293.457,-54.6481,0.9994
4294.922,-54.6513,0.9994
4296.387,-54.6516,0.9994
4297.852,-54.6608,0.9993
4299.316,-54.6008,0.9994
4300.781,-54.6286,0.9994
4302.246,-54.6488,0.9994
4303.711,-54.6544,0.9994
4305.176,-54.6412,0.9995
4306.641,-54.6447,0.9993
4308.105,-54.6696,0.9993
4309.570,-54.6397,0.9993
4311.035,-54.6088,0.9993
4312.500,-54.6271,0.9994
4313.965,-54.6275,0.9993
4315.430,-54.6493,0.9990
4316.895,-54.6242,0.9992
4318.359,-54.6406,0.9993
4319.824,-54.6387,0.9993
4321.289,-54.6419,0.9993
4322.754,-54.6450,0.9993
4324.219,-54.5982,0.9993
4325.684,-54.5957,0.9993
4327.148,-54.6253,0.9993
4328.613,-54.6294,0.9993
4330.078,-54.6197,0.9993
4331.543,-54.6032,0.9994
4333.008,-54.6409,0.9993
4334.473,-54.6418,0.9992
4335.938,-54.6198,0.9994
4337.402,-54.6181,0.9992
4338.867,-54.5820,0.9993
4340.332,-54.6149,0.9992
4341.797,-54.6374,0.9993
4343.262,-54.6191,0.9994
4344.727,-54.6217,0.9993
4346.191,-54.6152,0.9992
4347.656,-54.6314,0.9993
4349.121,-54.6093,0.9992
4350.586,-54.6387,0.9993
4352.051,-54.5912,0.9994
4353.516,-54.6383,0.9993
4354.980,-54.6086,0.9992
4356.445,-54.5584,0.9993
4357.910,-54.6118,0.9993
4359.375,-54.6228,0.9993
4360.840,-54.5858,0.9993
4362.305,-54.5752,0.9994
4363.770,-54.6043,0.9995
4365.234,-54.5750,0.9995
4366.699,-54.5817,0.9993
4368.164,-54.5549,0.9994
4369.629,-54.5939,0.9994
4371.094,-54.6265,0.9993
4372.559,-54.6031,0.9993
4374.023,-54.6025,0.9994
4375.488,-54.5937,0.9993
4376.953,-54.5679,0.9993
4378.418,-54.5833,0.9993
4379.883,-54.5775,0.9993
4381.348,-54.5726,0.9994
4382.812,-54.5866,0.9995
4384.277,-54.5652,0.9995
4385.742,-54.5411,0.9994
4387.207,-54.5570,0.9994
4388.672,-54.5698,0.9993
4390.137,-54.5583,0.9995
4391.602,-54.5926,0.9993
4393.066,-54.6100,0.9992
4394.531,-54.6017,0.9994
4395.996,-54.5956,0.9995
4397.461,-54.5747,0.9995
4398.926,-54.5663,0.9994
4400.391,-54.5899,0.9995
4401.855,-54.5860,0.9995
4403.320,-54.6006,0.9995
4404.785,-54.5850,0.9994
4406.250,-54.5721,0.9994
4407.715,-54.6128,0.9994
4409.180,-54.6011,0.9994
4410.645,-54.5780,0.9996
4412.109,-54.5817,0.9995
4413.574,-54.5725,0.9996
4415.039,-54.5705,0.9995
4416.504,-54.5700,0.9995
4417.969,-54.5958,0.9995
4419.434,-54.6071,0.9995
4420.898,-54.6026,0.9995
4422.363,-54.5822,0.9996
4423.828,-54.5899,0.9996
4425.293,-54.6001,0.9996
4426.758,-54.5887,0.9996
4428.223,-54.5825,0.9996
4429.688,-54.5680,0.9996
4431.152,-54.5518,0.9997
4432.617,-54.5791,0.9996
4434.082,-54.5648,0.9995
4435.547,-54.5398,0.9992
4437.012,-54.5732,0.9994
4438.477,-54.5886,0.9996
4439.941,-54.5966,0.9996
4441.406,-54.5930,0.9996
4442.871,-54.5851,0.9996
4444.336,-54.5838,0.9996
4445.801,-54.5893,0.9997
4447.266,-54.6098,0.9997
4448.730,-54.5965,0.9996
4450.195,-54.5838,0.9996
4451.660,-54.5790,0.9996
4453.125,-54.5766,0.9996
4454.590,-54.5884,0.9997
4456.055,-54.6148,0.9997
4457.520,-54.6117,0.9996
4458.984,-54.5929,0.9997
4460.449,-54.6118,0.9996
4461.914,-54.6000,0.9996
4463.379,-54.5727,0.9996
4464.844,-54.5882,0.9996
4466.309,-54.5955,0.9996
4467.773,-54.5882,0.9996
4469.238,-54.5893,0.9997
4470.703,-54.6013,0.9996
4472.168,-54.6184,0.9997
4473.633,-54.6243,0.9997
4475.098,-54.6114,0.9997
4476.562,-54.6018,0.9997
4478.027,-54.6055,0.9997
4479.492,-54.6012,0.9997
4480.957,-54.5985,0.9997
4482.422,-54.6111,0.9997
4483.887,-54.6109,0.9997
4485.352,-54.5924,0.9997
4486.816,-54.5923,0.9996
4488.281,-54.5990,0.9997
4489.746,-54.6010,0.9998
4491.211,-54.6047,0.9997
4492.676,-54.5975,0.9997
4494.141,-54.5993,0.9997
4495.605,-54.6176,0.9997
4497.070,-54.6164,0.9997
4498.535,-54.5980,0.9997
4500.000,-54.5929,0.9996
4501.465,-54.6136,0.9997
4502.930,-54.6220,0.9997
4504.395,-54.6133,0.9997
4505.859,-54.6252,0.9997
4507.324,-54.6230,0.9996
4508.789,-54.6030,0.9996
4510.254,-54.6030,0.9997
4511.719,-54.6170,0.9997
4513.184,-54.6313,0.9997
4514.648,-54.6249,0.9997
4516.113,-54.6101,0.9997
4517.578,-54.6017,0.9997
4519.043,-54.5907,0.9997
4520.508,-54.6008,0.9996
4521.973,-54.6176,0.9996
4523.438,-54.6216,0.9996
4524.902,-54.6248,0.9997
4526.367,-54.6235,0.9997
4527.832,-54.6294,0.9997
4529.297,-54.6354,0.9997
4530.762,-54.6260,0.9997
4532.227,-54.6219,0.9997
4533.691,-54.6287,0.9997
4535.156,-54.6240,0.9997
4536.621,-54.6082,0.9997
4538.086,-54.6069,0.9997
4539.551,-54.6107,0.9997
4541.016,-54.6105,0.9997
4542.480,-54.6157,0.9998
4543.945,-54.6164,0.9998
4545.410,-54.6087,0.9997
4546.875,-54.6031,0.9997
4548.340,-54.6147,0.9997
4549.805,-54.6388,0.9997
4551.270,-54.6456,0.9997
4552.734,-54.6285,0.9997
4554.199,-54.6163,0.9997
4555.664,-54.6228,0.9995
4557.129,-54.6343,0.9997
4558.594,-54.6330,0.9997
4560.059,-54.6360,0.9996
4561.523,-54.6400,0.9997
4562.988,-54.6414,0.9997
4564.453,-54.6409,0.9996
4565.918,-54.6398,0.9997
4567.383,-54.6381,0.9997
4568.848,-54.6260,0.9997
4570.312,-54.6215,0.9997
4571.777,-54.6193,0.9995
4573.242,-54.6328,0.9996
4574.707,-54.6584,0.9997
4576.172,-54.6524,0.9997
4577.637,-54.6456,0.9997
4579.102,-54.6307,0.9996
4580.566,-54.6330,0.9996
4582.031,-54.6502,0.9997
4583.496,-54.6487,0.9996
4584.961,-54.6394,0.9997
4586.426,-54.6377,0.9997
4587.891,-54.6359,0.9996
4589.355,-54.6442,0.9996
4590.820,-54.6489,0.9996
4592.285,-54.6295,0.9997
4593.750,-54.6151,0.9996
4595.215,-54.6506,0.9996
4596.680,-54.6586,0.9997
4598.145,-54.6557,0.9996
4599.609,-54.6445,0.9995
4601.074,-54.6404,0.9996
4602.539,-54.6356,0.9996
4604.004,-54.6358,0.9997
4605.469,-54.6381,0.9996
4606.934,-54.6519,0.9995
4608.398,-54.6845,0.9996
4609.863,-54.6683,0.9996
4611.328,-54.6464,0.9996
4612.793,-54.6409,0.9996
4614.258,-54.6364,0.9995
4615.723,-54.6538,0.9996
4617.188,-54.6549,0.9997
4618.652,-54.6239,0.9996
4620.117,-54.6305,0.9996
4621.582,-54.6391,0.9996
4623.047,-54.6140,0.9995
4624.512,-54.6069,0.9995
4625.977,-54.6399,0.9996
4627.441,-54.6402,0.9996
4628.906,-54.6487,0.9996
4630.371,-54.6498,0.9995
4631.836,-54.6591,0.9995
4633.301,-54.6470,0.9995
4634.766,-54.6288,0.9996
4636.230,-54.6473,0.9996
4637.695,-54.6478,0.9996
4639.160,-54.6439,0.9995
4640.625,-54.6357,0.9995
4642.090,-54.6236,0.9995
4643.555,-54.6388,0.9995
4645.020,-54.6660,0.9994
4646.484,-54.6405,0.9994
4647.949,-54.6196,0.9993
4649.414,-54.6369,0.9995
4650.879,-54.6199,0.9995
4652.344,-54.6282,0.9995
4653.809,-54.6380,0.9996
4655.273,-54.6466,0.9995
4656.738,-54.6058,0.9993
4658.203,-54.6152,0.9994
4659.668,-54.6602,0.9993
4661.133,-54.6631,0.9993
4662.598,-54.6336,0.9994
4664.062,-54.6465,0.9994
4665.527,-54.6496,0.9993
4666.992,-54.6405,0.9994
4668.457,-54.6392,0.9994
4669.922,-54.6646,0.9993
4671.387,-54.6469,0.9991
4672.852,-54.6362,0.9992
4674.316,-54.6332,0.9991
4675.781,-54.6051,0.9990
4677.246,-54.6441,0.9993
4678.711,-54.6235,0.9992
4680.176,-54.6126,0.9992
4681.641,-54.6031,0.9993
4683.105,-54.6352,0.9992
4684.570,-54.6470,0.9993
4686.035,-54.6503,0.9992
4687.500,-54.6502,0.9992
4688.965,-54.6194,0.9993
4690.430,-54.5937,0.9992
4691.895,-54.6198,0.9993
4693.359,-54.6425,0.9993
4694.824,-54.6350,0.9992
4696.289,-54.5945,0.9993
4697.754,-54.5648,0.9992
4699.219,-54.6169,0.9992
4700.684,-54.6118,0.9992
4702.148,-54.6051,0.9992
4703.613,-54.5754,0.9992
4705.078,-54.6442,0.9994
4706.543,-54.6088,0.9993
4708.008,-54.6101,0.9994
4709.473,-54.6149,0.9993
4710.938,-54.6231,0.9992
4712.402,-54.6185,0.9991
4713.867,-54.6409,0.9992
4715.332,-54.6208,0.9993
4716.797,-54.6022,0.9993
4718.262,-54.6388,0.9992
4719.727,-54.5813,0.9993
4721.191,-54.5838,0.9993
4722.656,-54.6082,0.9993
4724.121,-54.6168,0.9993
4725.586,-54.6152,0.9993
4727.051,-54.6085,0.9993
4728.516,-54.5822,0.9994
4729.980,-54.5987,0.9993
4731.445,-54.6066,0.9992
4732.910,-54.6133,0.9993
4734.375,-54.5798,0.9993
4735.840,-54.6040,0.9992
4737.305,-54.6014,0.9993
4738.770,-54.5879,0.9992
4740.234,-54.5696,0.9993
4741.699,-54.5847,0.9993
4743.164,-54.6088,0.9993
4744.629,-54.6143,0.9992
4746.094,-54.5496,0.9993
4747.559,-54.5551,0.9993
4749.023,-54.5795,0.9994
4750.488,-54.5866,0.9995
4751.953,-54.5660,0.9993
4753.418,-54.6021,0.9993
4754.883,-54.5881,0.9994
4756.348,-54.5873,0.9993
4757.812,-54.5928,0.9994
4759.277,-54.5627,0.9994
4760.742,-54.5622,0.9994
4762.207,-54.5826,0.9994
4763.672,-54.5945,0.9995
4765.137,-54.5740,0.9995
4766.602,-54.5946,0.9994
4768.066,-54.6460,0.9992
4769.531,-54.6047,0.9992
4770.996,-54.5909,0.9995
4772.461,-54.5592,0.9995
4773.926,-54.5773,0.9994
4775.391,-54.5962,0.9994
4776.855,-54.6041,0.9994
4778.320,-54.5751,0.9994
4779.785,-54.5792,0.9995
4781.250,-54.5746,0.9995
4782.715,-54.6091,0.9995
4784.180,-54.5821,0.9995
4785.645,-54.5738,0.9994
4787.109,-54.5644,0.9995
4788.574,-54.5819,0.9995
4790.039,-54.5637,0.9996
4791.504,-54.5700,0.9995
4792.969,-54.5845,0.9995
4794.434,-54.5825,0.9992
4795.898,-54.5931,0.9992
4797.363,-54.5985,0.9995
4798.828,-54.5826,0.9996
4800.293,-54.5826,0.9995
4801.758,-54.6002,0.9995
4803.223,-54.5840,0.9995
4804.688,-54.5730,0.9995
4806.152,-54.5753,0.9996
4807.617,-54.5847,0.9996
4809.082,-54.5977,0.9996
4810.547,-54.5986,0.9995
4812.012,-54.5873,0.9996
4813.477,-54.5817,0.9996
4814.941,-54.5879,0.9996
4816.406,-54.5954,0.9995
4817.871,-54.5811,0.9996
4819.336,-54.5840,0.9996
4820.801,-54.5879,0.9997
4822.266,-54.6156,0.9996
4823.730,-54.6018,0.9995
4825.195,-54.6051,0.9996
4826.660,-54.6119,0.9996
4828.125,-54.5850,0.9996
4829.590,-54.5831,0.9996
4831.055,-54.5930,0.9996
4832.520,-54.5737,0.9996
4833.984,-54.5794,0.9996
4835.449,-54.6066,0.9996
4836.914,-54.6033,0.9997
4838.379,-54.6151,0.9997
4839.844,-54.6184,0.9996
4841.309,-54.6127,0.9996
4842.773,-54.5875,0.9997
4844.238,-54.5971,0.9997
4845.703,-54.5931,0.9996
4847.168,-54.5757,0.9997
4848.633,-54.5970,0.9997
4850.098,-54.6195,0.9996
4851.562,-54.6149,0.9997
4853.027,-54.6023,0.9997
4854.492,-54.6081,0.9996
4855.957,-54.6117,0.9996
4857.422,-54.6129,0.9996
4858.887,-54.6198,0.9996
4860.352,-54.6156,0.9997
4861.816,-54.5958,0.9997
4863.281,-54.5942,0.9997
4864.746,-54.5985,0.9997
4866.211,-54.5857,0.9997
4867.676,-54.5800,0.9997
4869.141,-54.5929,0.9997
4870.605,-54.6015,0.9997
4872.070,-54.6058,0.9997
4873.535,-54.6116,0.9997
4875.000,-54.6125,0.9997
4876.465,-54.6167,0.9997
4877.930,-54.6197,0.9997
4879.395,-54.6168,0.9998
4880.859,-54.6015,0.9997
4882.324,-54.6017,0.9996
4883.789,-54.6305,0.9996
