freq_hz,diff_nette_dB
10357.910,-0.0713
10359.375,-0.0713
10360.840,-0.0713
10362.305,-0.0709
10363.770,-0.0707
10365.234,-0.0709
10366.699,-0.0711
10368.164,-0.0708
10369.629,-0.0709
10371.094,-0.0710
10372.559,-0.0708
10374.023,-0.0711
10375.488,-0.0711
10376.953,-0.0709
10378.418,-0.0707
10379.883,-0.0709
10381.348,-0.0711
10382.812,-0.0708
10384.277,-0.0704
10385.742,-0.0704
10387.207,-0.0706
10388.672,-0.0707
10390.137,-0.0708
10391.602,-0.0704
10393.066,-0.0703
10394.531,-0.0703
10395.996,-0.0708
10397.461,-0.0706
10398.926,-0.0703
10400.391,-0.0704
10401.855,-0.0705
10403.320,-0.0705
10404.785,-0.0704
10406.250,-0.0703
10407.715,-0.0703
10409.180,-0.0702
10410.645,-0.0704
10412.109,-0.0703
10413.574,-0.0707
10415.039,-0.0708
10416.504,-0.0704
10417.969,-0.0699
10419.434,-0.0699
10420.898,-0.0701
10422.363,-0.0702
10423.828,-0.0700
10425.293,-0.0700
10426.758,-0.0697
10428.223,-0.0701
10429.688,-0.0703
10431.152,-0.0707
10432.617,-0.0706
10434.082,-0.0705
10435.547,-0.0700
10437.012,-0.0702
10438.477,-0.0700
10439.941,-0.0698
10441.406,-0.0698
10442.871,-0.0699
10444.336,-0.0702
10445.801,-0.0701
10447.266,-0.0704
10448.730,-0.0701
10450.195,-0.0701
10451.660,-0.0702
10453.125,-0.0698
10454.590,-0.0699
10456.055,-0.0696
10457.520,-0.0700
10458.984,-0.0702
10460.449,-0.0701
10461.914,-0.0699
10463.379,-0.0701
10464.844,-0.0699
10466.309,-0.0696
10467.773,-0.0697
10469.238,-0.0697
10470.703,-0.0690
10472.168,-0.0691
10473.633,-0.0696
10475.098,-0.0702
10476.562,-0.0701
10478.027,-0.0698
10479.492,-0.0697
10480.957,-0.0694
10482.422,-0.0700
10483.887,-0.0699
10485.352,-0.0700
10486.816,-0.0703
10488.281,-0.0702
10489.746,-0.0701
10491.211,-0.0693
10492.676,-0.0691
10494.141,-0.0698
10495.605,-0.0698
10497.070,-0.0696
10498.535,-0.0697
10500.000,-0.0697
10501.465,-0.0695
10502.930,-0.0693
10504.395,-0.0688
10505.859,-0.0692
10507.324,-0.0699
10508.789,-0.0699
10510.254,-0.0696
10511.719,-0.0693
10513.184,-0.0697
10514.648,-0.0700
10516.113,-0.0701
10517.578,-0.0700
10519.043,-0.0692
10520.508,-0.0695
10521.973,-0.0699
10523.438,-0.0699
10524.902,-0.0695
10526.367,-0.0695
10527.832,-0.0698
10529.297,-0.0696
10530.762,-0.0698
10532.227,-0.0700
10533.691,-0.0694
10535.156,-0.0698
10536.621,-0.0695
10538.086,-0.0697
10539.551,-0.0699
10541.016,-0.0701
10542.480,-0.0698
10543.945,-0.0701
10545.410,-0.0700
10546.875,-0.0698
10548.340,-0.0704
10549.805,-0.0702
10551.270,-0.0698
10552.734,-0.0697
10554.199,-0.0702
10555.664,-0.0699
10557.129,-0.0702
10558.594,-0.0706
10560.059,-0.0698
10561.523,-0.0698
10562.988,-0.0706
10564.453,-0.0703
10565.918,-0.0701
10567.383,-0.0705
10568.848,-0.0699
10570.312,-0.0706
10571.777,-0.0709
10573.242,-0.0708
10574.707,-0.0706
10576.172,-0.0709
10577.637,-0.0702
10579.102,-0.0703
10580.566,-0.0710
10582.031,-0.0708
10583.496,-0.0705
10584.961,-0.0711
10586.426,-0.0706
10587.891,-0.0706
10589.355,-0.0702
10590.820,-0.0710
10592.285,-0.0708
10593.750,-0.0708
10595.215,-0.0708
10596.680,-0.0706
10598.145,-0.0711
10599.609,-0.0708
10601.074,-0.0711
10602.539,-0.0708
10604.004,-0.0711
10605.469,-0.0712
10606.934,-0.0714
10608.398,-0.0710
10609.863,-0.0704
10611.328,-0.0707
10612.793,-0.0719
10614.258,-0.0710
10615.723,-0.0708
10617.188,-0.0717
10618.652,-0.0714
10620.117,-0.0713
10621.582,-0.0717
10623.047,-0.0716
10624.512,-0.0718
10625.977,-0.0710
10627.441,-0.0717
10628.906,-0.0718
10630.371,-0.0713
10631.836,-0.0712
10633.301,-0.0716
10634.766,-0.0721
10636.230,-0.0716
10637.695,-0.0718
10639.160,-0.0722
10640.625,-0.0722
10642.090,-0.0715
10643.555,-0.0718
10645.020,-0.0721
10646.484,-0.0722
10647.949,-0.0720
10649.414,-0.0719
10650.879,-0.0723
10652.344,-0.0721
10653.809,-0.0726
10655.273,-0.0720
10656.738,-0.0723
10658.203,-0.0722
10659.668,-0.0721
10661.133,-0.0724
10662.598,-0.0734
10664.062,-0.0723
10665.527,-0.0723
10666.992,-0.0726
10668.457,-0.0734
10669.922,-0.0727
10671.387,-0.0724
10672.852,-0.0729
10674.316,-0.0730
10675.781,-0.0733
10677.246,-0.0728
10678.711,-0.0726
10680.176,-0.0732
10681.641,-0.0733
10683.105,-0.0731
10684.570,-0.0725
10686.035,-0.0733
10687.500,-0.0734
10688.965,-0.0742
10690.430,-0.0737
10691.895,-0.0735
10693.359,-0.0735
10694.824,-0.0738
10696.289,-0.0731
10697.754,-0.0737
10699.219,-0.0743
10700.684,-0.0737
10702.148,-0.0738
10703.613,-0.0739
10705.078,-0.0737
10706.543,-0.0743
10708.008,-0.0747
10709.473,-0.0748
10710.938,-0.0740
10712.402,-0.0741
10713.867,-0.0745
10715.332,-0.0735
10716.797,-0.0739
10718.262,-0.0744
10719.727,-0.0741
10721.191,-0.0742
10722.656,-0.0740
10724.121,-0.0744
10725.586,-0.0741
10727.051,-0.0746
10728.516,-0.0745
10729.980,-0.0745
10731.445,-0.0755
10732.910,-0.0747
10734.375,-0.0749
10735.840,-0.0751
10737.305,-0.0752
10738.770,-0.0748
10740.234,-0.0745
10741.699,-0.0751
10743.164,-0.0742
10744.629,-0.0746
10746.094,-0.0750
10747.559,-0.0754
10749.023,-0.0749
10750.488,-0.0752
10751.953,-0.0754
10753.418,-0.0752
10754.883,-0.0748
10756.348,-0.0754
10757.812,-0.0751
10759.277,-0.0748
10760.742,-0.0752
10762.207,-0.0753
10763.672,-0.0754
10765.137,-0.0747
10766.602,-0.0750
10768.066,-0.0758
10769.531,-0.0747
10770.996,-0.0759
10772.461,-0.0757
10773.926,-0.0751
10775.391,-0.0756
10776.855,-0.0758
10778.320,-0.0757
10779.785,-0.0758
10781.250,-0.0759
10782.715,-0.0758
10784.180,-0.0754
10785.645,-0.0761
10787.109,-0.0762
10788.574,-0.0755
10790.039,-0.0753
10791.504,-0.0757
10792.969,-0.0756
10794.434,-0.0755
10795.898,-0.0756
10797.363,-0.0755
10798.828,-0.0759
10800.293,-0.0759
10801.758,-0.0755
10803.223,-0.0748
10804.688,-0.0760
10806.152,-0.0759
10807.617,-0.0757
10809.082,-0.0760
10810.547,-0.0762
10812.012,-0.0767
10813.477,-0.0760
10814.941,-0.0758
10816.406,-0.0766
10817.871,-0.0768
10819.336,-0.0763
10820.801,-0.0760
10822.266,-0.0763
10823.730,-0.0761
10825.195,-0.0762
10826.660,-0.0756
10828.125,-0.0760
10829.590,-0.0759
10831.055,-0.0756
10832.520,-0.0758
10833.984,-0.0760
10835.449,-0.0758
10836.914,-0.0755
10838.379,-0.0760
10839.844,-0.0757
10841.309,-0.0757
10842.773,-0.0760
10844.238,-0.0762
10845.703,-0.0760
10847.168,-0.0763
10848.633,-0.0762
10850.098,-0.0758
10851.562,-0.0760
10853.027,-0.0762
10854.492,-0.0761
10855.957,-0.0758
10857.422,-0.0758
10858.887,-0.0759
10860.352,-0.0759
10861.816,-0.0759
10863.281,-0.0763
10864.746,-0.0764
10866.211,-0.0764
10867.676,-0.0762
10869.141,-0.0763
10870.605,-0.0762
10872.070,-0.0762
10873.535,-0.0763
10875.000,-0.0760
10876.465,-0.0758
10877.930,-0.0758
10879.395,-0.0757
10880.859,-0.0757
10882.324,-0.0756
10883.789,-0.0762
10885.254,-0.0759
10886.719,-0.0760
10888.184,-0.0765
10889.648,-0.0762
10891.113,-0.0758
10892.578,-0.0759
10894.043,-0.0760
10895.508,-0.0760
10896.973,-0.0757
10898.438,-0.0756
10899.902,-0.0758
10901.367,-0.0758
10902.832,-0.0760
10904.297,-0.0762
10905.762,-0.0757
10907.227,-0.0755
10908.691,-0.0757
10910.156,-0.0756
10911.621,-0.0758
10913.086,-0.0759
10914.551,-0.0757
10916.016,-0.0757
10917.480,-0.0753
10918.945,-0.0754
10920.410,-0.0754
10921.875,-0.0752
10923.340,-0.0754
10924.805,-0.0756
10926.270,-0.0753
10927.734,-0.0750
10929.199,-0.0751
10930.664,-0.0755
10932.129,-0.0754
10933.594,-0.0753
10935.059,-0.0755
10936.523,-0.0758
10937.988,-0.0756
10939.453,-0.0756
10940.918,-0.0754
10942.383,-0.0757
10943.848,-0.0758
10945.312,-0.0754
10946.777,-0.0753
10948.242,-0.0754
10949.707,-0.0757
10951.172,-0.0755
10952.637,-0.0750
10954.102,-0.0750
10955.566,-0.0754
10957.031,-0.0755
10958.496,-0.0753
10959.961,-0.0753
10961.426,-0.0751
10962.891,-0.0751
10964.355,-0.0751
10965.820,-0.0751
10967.285,-0.0750
10968.750,-0.0753
10970.215,-0.0753
10971.680,-0.0750
10973.145,-0.0747
10974.609,-0.0747
10976.074,-0.0748
10977.539,-0.0752
10979.004,-0.0752
10980.469,-0.0754
10981.934,-0.0749
10983.398,-0.0747
10984.863,-0.0751
10986.328,-0.0752
10987.793,-0.0752
10989.258,-0.0751
10990.723,-0.0749
10992.188,-0.0746
10993.652,-0.0744
10995.117,-0.0745
10996.582,-0.0747
10998.047,-0.0750
10999.512,-0.0748
11000.977,-0.0749
11002.441,-0.0747
11003.906,-0.0747
11005.371,-0.0747
11006.836,-0.0743
11008.301,-0.0745
11009.766,-0.0750
11011.230,-0.0749
11012.695,-0.0744
11014.160,-0.0742
11015.625,-0.0743
11017.090,-0.0747
11018.555,-0.0749
11020.020,-0.0747
11021.484,-0.0744
11022.949,-0.0745
11024.414,-0.0747
11025.879,-0.0746
11027.344,-0.0745
11028.809,-0.0744
11030.273,-0.0744
11031.738,-0.0745
11033.203,-0.0745
11034.668,-0.0744
11036.133,-0.0746
11037.598,-0.0745
11039.062,-0.0743
11040.527,-0.0744
11041.992,-0.0743
11043.457,-0.0744
11044.922,-0.0744
11046.387,-0.0741
11047.852,-0.0739
11049.316,-0.0740
11050.781,-0.0740
11052.246,-0.0738
11053.711,-0.0738
11055.176,-0.0739
11056.641,-0.0737
11058.105,-0.0737
11059.570,-0.0741
11061.035,-0.0742
11062.500,-0.0741
11063.965,-0.0738
11065.430,-0.0736
11066.895,-0.0736
11068.359,-0.0735
11069.824,-0.0736
11071.289,-0.0737
11072.754,-0.0735
11074.219,-0.0736
11075.684,-0.0736
11077.148,-0.0736
11078.613,-0.0736
11080.078,-0.0738
11081.543,-0.0738
11083.008,-0.0735
11084.473,-0.0731
11085.938,-0.0732
11087.402,-0.0734
11088.867,-0.0731
11090.332,-0.0733
11091.797,-0.0737
11093.262,-0.0739
11094.727,-0.0737
11096.191,-0.0733
11097.656,-0.0731
11099.121,-0.0733
11100.586,-0.0737
11102.051,-0.0734
11103.516,-0.0728
11104.980,-0.0729
11106.445,-0.0730
11107.910,-0.0733
11109.375,-0.0735
11110.840,-0.0734
11112.305,-0.0732
11113.770,-0.0732
11115.234,-0.0733
11116.699,-0.0732
11118.164,-0.0731
11119.629,-0.0732
11121.094,-0.0735
11122.559,-0.0737
11124.023,-0.0736
11125.488,-0.0730
11126.953,-0.0728
11128.418,-0.0731
11129.883,-0.0730
11131.348,-0.0729
11132.812,-0.0731
11134.277,-0.0731
11135.742,-0.0729
11137.207,-0.0728
11138.672,-0.0725
11140.137,-0.0724
11141.602,-0.0725
11143.066,-0.0726
11144.531,-0.0729
11145.996,-0.0730
11147.461,-0.0729
11148.926,-0.0727
11150.391,-0.0727
11151.855,-0.0728
11153.320,-0.0726
11154.785,-0.0724
11156.250,-0.0726
11157.715,-0.0726
11159.180,-0.0726
11160.645,-0.0726
11162.109,-0.0726
11163.574,-0.0726
11165.039,-0.0725
11166.504,-0.0723
11167.969,-0.0723
11169.434,-0.0722
11170.898,-0.0723
11172.363,-0.0723
11173.828,-0.0722
11175.293,-0.0725
11176.758,-0.0725
11178.223,-0.0722
11179.688,-0.0721
11181.152,-0.0721
11182.617,-0.0723
11184.082,-0.0722
11185.547,-0.0720
11187.012,-0.0718
11188.477,-0.0717
11189.941,-0.0720
11191.406,-0.0722
11192.871,-0.0719
11194.336,-0.0717
11195.801,-0.0716
11197.266,-0.0719
11198.730,-0.0722
11200.195,-0.0719
11201.660,-0.0720
11203.125,-0.0723
11204.590,-0.0720
11206.055,-0.0718
11207.520,-0.0720
11208.984,-0.0722
11210.449,-0.0722
11211.914,-0.0720
11213.379,-0.0716
11214.844,-0.0713
11216.309,-0.0715
11217.773,-0.0717
11219.238,-0.0717
11220.703,-0.0718
11222.168,-0.0719
11223.633,-0.0717
11225.098,-0.0716
11226.562,-0.0715
11228.027,-0.0716
11229.492,-0.0716
11230.957,-0.0715
11232.422,-0.0714
11233.887,-0.0709
11235.352,-0.0708
11236.816,-0.0713
11238.281,-0.0714
11239.746,-0.0715
11241.211,-0.0712
11242.676,-0.0712
11244.141,-0.0713
11245.605,-0.0712
11247.070,-0.0713
11248.535,-0.0715
11250.000,-0.0716
11251.465,-0.0716
11252.930,-0.0713
11254.395,-0.0712
11255.859,-0.0714
11257.324,-0.0713
11258.789,-0.0710
11260.254,-0.0711
11261.719,-0.0711
11263.184,-0.0710
11264.648,-0.0709
11266.113,-0.0712
11267.578,-0.0713
11269.043,-0.0714
11270.508,-0.0715
11271.973,-0.0712
11273.438,-0.0708
11274.902,-0.0708
11276.367,-0.0709
11277.832,-0.0705
11279.297,-0.0703
11280.762,-0.0705
11282.227,-0.0707
11283.691,-0.0705
11285.156,-0.0707
11286.621,-0.0707
11288.086,-0.0709
11289.551,-0.0704
11291.016,-0.0700
11292.480,-0.0705
11293.945,-0.0708
11295.410,-0.0705
11296.875,-0.0704
11298.340,-0.0702
11299.805,-0.0703
11301.270,-0.0702
11302.734,-0.0704
11304.199,-0.0709
11305.664,-0.0707
11307.129,-0.0705
11308.594,-0.0703
11310.059,-0.0705
11311.523,-0.0703
11312.988,-0.0707
11314.453,-0.0711
11315.918,-0.0709
11317.383,-0.0709
11318.848,-0.0704
11320.312,-0.0704
11321.777,-0.0705
11323.242,-0.0703
11324.707,-0.0702
11326.172,-0.0703
11327.637,-0.0703
11329.102,-0.0701
11330.566,-0.0707
11332.031,-0.0706
11333.496,-0.0704
11334.961,-0.0703
11336.426,-0.0701
11337.891,-0.0701
11339.355,-0.0703
11340.820,-0.0706
11342.285,-0.0707
11343.750,-0.0703
11345.215,-0.0700
11346.680,-0.0701
11348.145,-0.0707
11349.609,-0.0704
11351.074,-0.0703
11352.539,-0.0699
11354.004,-0.0697
11355.469,-0.0698
11356.934,-0.0702
11358.398,-0.0700
11359.863,-0.0697
11361.328,-0.0699
11362.793,-0.0704
11364.258,-0.0705
11365.723,-0.0700
11367.188,-0.0702
11368.652,-0.0700
11370.117,-0.0698
11371.582,-0.0697
11373.047,-0.0700
11374.512,-0.0702
11375.977,-0.0703
11377.441,-0.0700
11378.906,-0.0697
11380.371,-0.0700
11381.836,-0.0703
11383.301,-0.0704
11384.766,-0.0702
11386.230,-0.0699
11387.695,-0.0703
11389.160,-0.0700
11390.625,-0.0699
11392.090,-0.0705
11393.555,-0.0703
11395.020,-0.0698
11396.484,-0.0697
11397.949,-0.0696
11399.414,-0.0698
11400.879,-0.0701
11402.344,-0.0700
11403.809,-0.0705
11405.273,-0.0702
11406.738,-0.0700
11408.203,-0.0706
11409.668,-0.0702
11411.133,-0.0698
11412.598,-0.0704
11414.062,-0.0702
11415.527,-0.0702
11416.992,-0.0704
11418.457,-0.0703
11419.922,-0.0699
11421.387,-0.0700
11422.852,-0.0701
11424.316,-0.0704
11425.781,-0.0705
11427.246,-0.0703
11428.711,-0.0698
11430.176,-0.0700
11431.641,-0.0704
11433.105,-0.0701
11434.570,-0.0705
11436.035,-0.0704
11437.500,-0.0700
11438.965,-0.0705
11440.430,-0.0708
11441.895,-0.0700
11443.359,-0.0702
11444.824,-0.0701
11446.289,-0.0701
11447.754,-0.0699
11449.219,-0.0706
11450.684,-0.0707
11452.148,-0.0706
11453.613,-0.0702
11455.078,-0.0705
11456.543,-0.0699
11458.008,-0.0705
11459.473,-0.0699
11460.938,-0.0698
11462.402,-0.0702
11463.867,-0.0703
11465.332,-0.0704
11466.797,-0.0704
11468.262,-0.0701
11469.727,-0.0706
11471.191,-0.0697
11472.656,-0.0707
11474.121,-0.0705
11475.586,-0.0701
11477.051,-0.0706
11478.516,-0.0711
11479.980,-0.0708
11481.445,-0.0706
11482.910,-0.0710
11484.375,-0.0708
11485.840,-0.0705
11487.305,-0.0704
11488.770,-0.0711
11490.234,-0.0708
11491.699,-0.0706
11493.164,-0.0715
11494.629,-0.0716
11496.094,-0.0713
11497.559,-0.0711
11499.023,-0.0709
11500.488,-0.0715
11501.953,-0.0715
11503.418,-0.0712
11504.883,-0.0714
11506.348,-0.0712
11507.812,-0.0719
11509.277,-0.0706
11510.742,-0.0713
11512.207,-0.0717
11513.672,-0.0715
11515.137,-0.0713
11516.602,-0.0715
11518.066,-0.0715
11519.531,-0.0715
11520.996,-0.0717
11522.461,-0.0718
11523.926,-0.0717
11525.391,-0.0713
11526.855,-0.0722
11528.320,-0.0716
11529.785,-0.0713
11531.250,-0.0717
11532.715,-0.0719
11534.180,-0.0717
11535.645,-0.0722
11537.109,-0.0719
11538.574,-0.0715
11540.039,-0.0717
11541.504,-0.0723
11542.969,-0.0721
11544.434,-0.0717
11545.898,-0.0726
11547.363,-0.0722
11548.828,-0.0722
11550.293,-0.0724
11551.758,-0.0720
11553.223,-0.0728
11554.688,-0.0722
11556.152,-0.0725
11557.617,-0.0726
11559.082,-0.0728
11560.547,-0.0724
11562.012,-0.0728
11563.477,-0.0719
11564.941,-0.0718
11566.406,-0.0721
11567.871,-0.0728
11569.336,-0.0729
11570.801,-0.0723
11572.266,-0.0734
11573.730,-0.0725
11575.195,-0.0726
11576.660,-0.0729
11578.125,-0.0728
11579.590,-0.0729
11581.055,-0.0729
11582.520,-0.0729
11583.984,-0.0733
11585.449,-0.0730
11586.914,-0.0732
11588.379,-0.0729
11589.844,-0.0738
11591.309,-0.0729
11592.773,-0.0729
11594.238,-0.0738
11595.703,-0.0733
11597.168,-0.0740
11598.633,-0.0736
11600.098,-0.0739
11601.562,-0.0737
11603.027,-0.0733
11604.492,-0.0741
11605.957,-0.0737
11607.422,-0.0742
11608.887,-0.0742
11610.352,-0.0741
11611.816,-0.0741
11613.281,-0.0737
11614.746,-0.0740
11616.211,-0.0747
11617.676,-0.0741
11619.141,-0.0740
11620.605,-0.0741
11622.070,-0.0746
11623.535,-0.0750
11625.000,-0.0749
11626.465,-0.0742
11627.930,-0.0742
11629.395,-0.0746
11630.859,-0.0744
11632.324,-0.0748
11633.789,-0.0751
11635.254,-0.0748
11636.719,-0.0741
11638.184,-0.0743
11639.648,-0.0748
11641.113,-0.0746
11642.578,-0.0744
11644.043,-0.0745
11645.508,-0.0750
11646.973,-0.0749
11648.438,-0.0753
11649.902,-0.0754
11651.367,-0.0751
11652.832,-0.0746
11654.297,-0.0743
11655.762,-0.0750
11657.227,-0.0750
11658.691,-0.0749
11660.156,-0.0751
11661.621,-0.0751
11663.086,-0.0748
11664.551,-0.0752
11666.016,-0.0753
11667.480,-0.0750
11668.945,-0.0757
11670.410,-0.0756
11671.875,-0.0756
11673.340,-0.0749
11674.805,-0.0754
11676.270,-0.0752
11677.734,-0.0758
11679.199,-0.0755
11680.664,-0.0756
11682.129,-0.0757
11683.594,-0.0753
11685.059,-0.0759
11686.523,-0.0760
11687.988,-0.0750
11689.453,-0.0749
11690.918,-0.0752
11692.383,-0.0755
11693.848,-0.0754
11695.312,-0.0758
11696.777,-0.0755
11698.242,-0.0756
11699.707,-0.0763
11701.172,-0.0760
11702.637,-0.0754
11704.102,-0.0755
11705.566,-0.0758
11707.031,-0.0759
11708.496,-0.0762
11709.961,-0.0753
11711.426,-0.0753
11712.891,-0.0762
11714.355,-0.0763
11715.820,-0.0759
11717.285,-0.0758
11718.750,-0.0760
11720.215,-0.0760
11721.680,-0.0755
11723.145,-0.0754
11724.609,-0.0760
11726.074,-0.0759
11727.539,-0.0764
11729.004,-0.0766
11730.469,-0.0765
11731.934,-0.0762
11733.398,-0.0761
11734.863,-0.0764
11736.328,-0.0757
11737.793,-0.0755
11739.258,-0.0764
11740.723,-0.0765
11742.188,-0.0764
11743.652,-0.0765
11745.117,-0.0759
11746.582,-0.0760
11748.047,-0.0761
11749.512,-0.0763
11750.977,-0.0760
11752.441,-0.0762
11753.906,-0.0762
11755.371,-0.0758
11756.836,-0.0758
11758.301,-0.0760
11759.766,-0.0760
11761.230,-0.0760
11762.695,-0.0760
11764.160,-0.0760
11765.625,-0.0759
11767.090,-0.0763
11768.555,-0.0762
11770.020,-0.0761
11771.484,-0.0756
11772.949,-0.0760
11774.414,-0.0764
11775.879,-0.0762
11777.344,-0.0759
11778.809,-0.0756
11780.273,-0.0762
11781.738,-0.0763
11783.203,-0.0761
11784.668,-0.0759
11786.133,-0.0757
11787.598,-0.0762
11789.062,-0.0764
11790.527,-0.0765
11791.992,-0.0760
11793.457,-0.0761
11794.922,-0.0759
11796.387,-0.0763
11797.852,-0.0764
11799.316,-0.0762
11800.781,-0.0760
11802.246,-0.0759
11803.711,-0.0763
11805.176,-0.0759
11806.641,-0.0759
11808.105,-0.0764
11809.570,-0.0761
11811.035,-0.0758
11812.500,-0.0762
11813.965,-0.0758
11815.430,-0.0759
11816.895,-0.0762
11818.359,-0.0762
11819.824,-0.0762
11821.289,-0.0760
11822.754,-0.0756
11824.219,-0.0758
11825.684,-0.0760
11827.148,-0.0763
11828.613,-0.0763
11830.078,-0.0757
11831.543,-0.0758
11833.008,-0.0759
11834.473,-0.0755
11835.938,-0.0753
11837.402,-0.0756
11838.867,-0.0758
11840.332,-0.0760
11841.797,-0.0759
11843.262,-0.0758
11844.727,-0.0758
11846.191,-0.0757
11847.656,-0.0754
11849.121,-0.0756
11850.586,-0.0756
11852.051,-0.0756
11853.516,-0.0757
11854.980,-0.0756
11856.445,-0.0756
11857.910,-0.0756
11859.375,-0.0754
11860.840,-0.0753
11862.305,-0.0756
11863.770,-0.0757
11865.234,-0.0759
11866.699,-0.0756
11868.164,-0.0758
11869.629,-0.0756
11871.094,-0.0753
11872.559,-0.0752
11874.023,-0.0755
11875.488,-0.0755
11876.953,-0.0755
11878.418,-0.0755
11879.883,-0.0753
11881.348,-0.0752
11882.812,-0.0754
11884.277,-0.0757
11885.742,-0.0754
11887.207,-0.0754
11888.672,-0.0753
11890.137,-0.0752
11891.602,-0.0750
11893.066,-0.0750
11894.531,-0.0752
11895.996,-0.0754
11897.461,-0.0752
11898.926,-0.0752
11900.391,-0.0754
11901.855,-0.0753
11903.320,-0.0752
11904.785,-0.0750
11906.250,-0.0751
11907.715,-0.0755
11909.180,-0.0755
11910.645,-0.0753
11912.109,-0.0748
11913.574,-0.0749
11915.039,-0.0753
11916.504,-0.0752
11917.969,-0.0751
11919.434,-0.0751
11920.898,-0.0751
11922.363,-0.0747
11923.828,-0.0746
11925.293,-0.0745
11926.758,-0.0745
11928.223,-0.0748
11929.688,-0.0751
11931.152,-0.0751
11932.617,-0.0750
11934.082,-0.0749
11935.547,-0.0751
11937.012,-0.0751
11938.477,-0.0749
11939.941,-0.0748
11941.406,-0.0746
11942.871,-0.0746
11944.336,-0.0748
11945.801,-0.0748
11947.266,-0.0746
11948.730,-0.0745
11950.195,-0.0745
11951.660,-0.0747
11953.125,-0.0746
11954.590,-0.0746
11956.055,-0.0747
11957.520,-0.0745
11958.984,-0.0744
11960.449,-0.0746
11961.914,-0.0748
11963.379,-0.0747
11964.844,-0.0745
11966.309,-0.0743
11967.773,-0.0742
11969.238,-0.0743
11970.703,-0.0743
11972.168,-0.0742
11973.633,-0.0742
11975.098,-0.0742
11976.562,-0.0740
11978.027,-0.0742
11979.492,-0.0743
11980.957,-0.0744
11982.422,-0.0743
11983.887,-0.0743
11985.352,-0.0744
11986.816,-0.0746
11988.281,-0.0747
11989.746,-0.0744
11991.211,-0.0743
11992.676,-0.0745
11994.141,-0.0743
11995.605,-0.0740
11997.070,-0.0740
11998.535,-0.0741
12000.000,-0.0744
12001.465,-0.0744
12002.930,-0.0741
12004.395,-0.0739
12005.859,-0.0740
12007.324,-0.0740
12008.789,-0.0741
12010.254,-0.0741
12011.719,-0.0742
12013.184,-0.0741
12014.648,-0.0741
12016.113,-0.0739
12017.578,-0.0737
12019.043,-0.0734
12020.508,-0.0736
12021.973,-0.0738
12023.438,-0.0738
12024.902,-0.0737
12026.367,-0.0734
12027.832,-0.0734
12029.297,-0.0735
12030.762,-0.0736
12032.227,-0.0735
12033.691,-0.0734
12035.156,-0.0734
12036.621,-0.0732
12038.086,-0.0733
12039.551,-0.0735
12041.016,-0.0733
12042.480,-0.0734
12043.945,-0.0735
12045.410,-0.0736
12046.875,-0.0734
12048.340,-0.0732
12049.805,-0.0734
12051.270,-0.0734
12052.734,-0.0735
12054.199,-0.0734
12055.664,-0.0729
12057.129,-0.0729
12058.594,-0.0731
12060.059,-0.0733
12061.523,-0.0734
12062.988,-0.0734
12064.453,-0.0731
12065.918,-0.0729
12067.383,-0.0730
12068.848,-0.0730
12070.312,-0.0733
12071.777,-0.0733
12073.242,-0.0728
12074.707,-0.0725
12076.172,-0.0726
12077.637,-0.0728
12079.102,-0.0729
12080.566,-0.0728
12082.031,-0.0729
12083.496,-0.0729
12084.961,-0.0729
12086.426,-0.0729
12087.891,-0.0725
12089.355,-0.0723
12090.820,-0.0725
12092.285,-0.0726
12093.750,-0.0725
12095.215,-0.0723
12096.680,-0.0725
12098.145,-0.0726
12099.609,-0.0727
12101.074,-0.0727
12102.539,-0.0726
12104.004,-0.0724
12105.469,-0.0723
12106.934,-0.0722
12108.398,-0.0720
12109.863,-0.0720
12111.328,-0.0723
12112.793,-0.0724
12114.258,-0.0723
12115.723,-0.0722
12117.188,-0.0722
12118.652,-0.0724
12120.117,-0.0722
12121.582,-0.0719
12123.047,-0.0720
12124.512,-0.0720
12125.977,-0.0716
12127.441,-0.0719
12128.906,-0.0724
12130.371,-0.0725
12131.836,-0.0722
12133.301,-0.0717
12134.766,-0.0716
12136.230,-0.0719
12137.695,-0.0720
12139.160,-0.0718
12140.625,-0.0719
12142.090,-0.0721
12143.555,-0.0720
12145.020,-0.0717
12146.484,-0.0717
12147.949,-0.0718
12149.414,-0.0718
12150.879,-0.0718
12152.344,-0.0719
12153.809,-0.0719
12155.273,-0.0719
12156.738,-0.0717
12158.203,-0.0716
12159.668,-0.0716
12161.133,-0.0715
12162.598,-0.0717
12164.062,-0.0717
12165.527,-0.0714
12166.992,-0.0712
12168.457,-0.0714
12169.922,-0.0718
12171.387,-0.0717
12172.852,-0.0715
12174.316,-0.0715
12175.781,-0.0716
12177.246,-0.0714
12178.711,-0.0715
12180.176,-0.0716
12181.641,-0.0714
12183.105,-0.0714
12184.570,-0.0716
12186.035,-0.0716
12187.500,-0.0714
12188.965,-0.0713
12190.430,-0.0711
12191.895,-0.0709
12193.359,-0.0711
12194.824,-0.0712
12196.289,-0.0710
12197.754,-0.0709
12199.219,-0.0709
12200.684,-0.0709
12202.148,-0.0710
12203.613,-0.0711
12205.078,-0.0710
12206.543,-0.0709
12208.008,-0.0710
12209.473,-0.0710
12210.938,-0.0709
12212.402,-0.0707
12213.867,-0.0707
12215.332,-0.0707
12216.797,-0.0708
12218.262,-0.0708
