freq_hz,gain_dB,coherence
9125.977,-10.7558,0.9999
9127.441,-10.7550,0.9999
9128.906,-10.7543,0.9999
9130.371,-10.7544,0.9999
9131.836,-10.7539,0.9999
9133.301,-10.7534,0.9999
9134.766,-10.7531,0.9999
9136.230,-10.7526,0.9999
9137.695,-10.7527,0.9999
9139.160,-10.7523,0.9999
9140.625,-10.7516,0.9999
9142.090,-10.7517,0.9999
9143.555,-10.7509,0.9999
9145.020,-10.7508,0.9999
9146.484,-10.7507,0.9999
9147.949,-10.7502,0.9999
9149.414,-10.7501,0.9999
9150.879,-10.7497,0.9999
9152.344,-10.7496,0.9999
9153.809,-10.7494,0.9999
9155.273,-10.7494,0.9999
9156.738,-10.7487,0.9999
9158.203,-10.7489,0.9999
9159.668,-10.7485,0.9999
9161.133,-10.7482,0.9999
9162.598,-10.7480,0.9999
9164.062,-10.7478,0.9999
9165.527,-10.7476,0.9999
9166.992,-10.7473,0.9999
9168.457,-10.7474,0.9999
9169.922,-10.7472,0.9999
9171.387,-10.7472,0.9999
9172.852,-10.7471,0.9999
9174.316,-10.7473,0.9999
9175.781,-10.7470,0.9999
9177.246,-10.7469,0.9999
9178.711,-10.7472,1.0000
9180.176,-10.7469,1.0000
9181.641,-10.7468,1.0000
9183.105,-10.7469,1.0000
9184.570,-10.7468,1.0000
9186.035,-10.7471,1.0000
9187.500,-10.7471,1.0000
9188.965,-10.7466,1.0000
9190.430,-10.7467,1.0000
9191.895,-10.7467,1.0000
9193.359,-10.7467,1.0000
9194.824,-10.7471,1.0000
9196.289,-10.7471,1.0000
9197.754,-10.7472,1.0000
9199.219,-10.7471,1.0000
9200.684,-10.7470,1.0000
9202.148,-10.7471,1.0000
9203.613,-10.7473,1.0000
9205.078,-10.7473,1.0000
9206.543,-10.7474,1.0000
9208.008,-10.7476,1.0000
9209.473,-10.7477,1.0000
9210.938,-10.7480,1.0000
9212.402,-10.7482,1.0000
9213.867,-10.7479,1.0000
9215.332,-10.7477,1.0000
9216.797,-10.7480,1.0000
9218.262,-10.7482,1.0000
9219.727,-10.7482,1.0000
9221.191,-10.7485,1.0000
9222.656,-10.7485,1.0000
9224.121,-10.7484,1.0000
9225.586,-10.7486,1.0000
9227.051,-10.7489,1.0000
9228.516,-10.7491,1.0000
9229.980,-10.7491,1.0000
9231.445,-10.7492,1.0000
9232.910,-10.7495,1.0000
9234.375,-10.7497,1.0000
9235.840,-10.7500,1.0000
9237.305,-10.7502,1.0000
9238.770,-10.7501,1.0000
9240.234,-10.7503,1.0000
9241.699,-10.7506,1.0000
9243.164,-10.7508,1.0000
9244.629,-10.7511,1.0000
9246.094,-10.7512,1.0000
9247.559,-10.7516,1.0000
9249.023,-10.7513,1.0000
9250.488,-10.7511,1.0000
9251.953,-10.7515,1.0000
9253.418,-10.7519,1.0000
9254.883,-10.7522,1.0000
9256.348,-10.7524,1.0000
9257.812,-10.7525,1.0000
9259.277,-10.7528,1.0000
9260.742,-10.7533,1.0000
9262.207,-10.7532,1.0000
9263.672,-10.7532,1.0000
9265.137,-10.7539,1.0000
9266.602,-10.7543,1.0000
9268.066,-10.7543,1.0000
9269.531,-10.7543,1.0000
9270.996,-10.7543,1.0000
9272.461,-10.7548,1.0000
9273.926,-10.7552,1.0000
9275.391,-10.7555,1.0000
9276.855,-10.7562,1.0000
9278.320,-10.7562,1.0000
9279.785,-10.7560,1.0000
9281.250,-10.7562,1.0000
9282.715,-10.7566,1.0000
9284.180,-10.7569,1.0000
9285.645,-10.7572,1.0000
9287.109,-10.7575,1.0000
9288.574,-10.7575,1.0000
9290.039,-10.7578,1.0000
9291.504,-10.7581,1.0000
9292.969,-10.7583,1.0000
9294.434,-10.7584,1.0000
9295.898,-10.7587,1.0000
9297.363,-10.7589,1.0000
9298.828,-10.7594,1.0000
9300.293,-10.7597,1.0000
9301.758,-10.7598,1.0000
9303.223,-10.7602,1.0000
9304.688,-10.7606,1.0000
9306.152,-10.7608,1.0000
9307.617,-10.7611,1.0000
9309.082,-10.7613,1.0000
9310.547,-10.7614,1.0000
9312.012,-10.7616,1.0000
9313.477,-10.7620,1.0000
9314.941,-10.7626,1.0000
9316.406,-10.7630,1.0000
9317.871,-10.7632,1.0000
9319.336,-10.7633,1.0000
9320.801,-10.7634,1.0000
9322.266,-10.7636,1.0000
9323.730,-10.7638,1.0000
9325.195,-10.7642,1.0000
9326.660,-10.7645,1.0000
9328.125,-10.7648,1.0000
9329.590,-10.7653,1.0000
9331.055,-10.7655,1.0000
9332.520,-10.7657,1.0000
9333.984,-10.7661,1.0000
9335.449,-10.7664,1.0000
9336.914,-10.7668,1.0000
9338.379,-10.7669,1.0000
9339.844,-10.7670,1.0000
9341.309,-10.7673,1.0000
9342.773,-10.7678,1.0000
9344.238,-10.7682,1.0000
9345.703,-10.7683,1.0000
9347.168,-10.7685,1.0000
9348.633,-10.7688,1.0000
9350.098,-10.7692,1.0000
9351.562,-10.7695,1.0000
9353.027,-10.7699,1.0000
9354.492,-10.7703,1.0000
9355.957,-10.7704,1.0000
9357.422,-10.7705,1.0000
9358.887,-10.7707,1.0000
9360.352,-10.7710,1.0000
9361.816,-10.7713,1.0000
9363.281,-10.7715,1.0000
9364.746,-10.7717,1.0000
9366.211,-10.7722,1.0000
9367.676,-10.7725,1.0000
9369.141,-10.7727,1.0000
9370.605,-10.7732,1.0000
9372.070,-10.7736,1.0000
9373.535,-10.7738,1.0000
9375.000,-10.7743,1.0000
9376.465,-10.7747,1.0000
9377.930,-10.7748,1.0000
9379.395,-10.7750,1.0000
9380.859,-10.7754,1.0000
9382.324,-10.7755,1.0000
9383.789,-10.7756,1.0000
9385.254,-10.7758,1.0000
9386.719,-10.7761,1.0000
9388.184,-10.7765,1.0000
9389.648,-10.7770,1.0000
9391.113,-10.7771,1.0000
9392.578,-10.7773,1.0000
9394.043,-10.7777,1.0000
9395.508,-10.7777,1.0000
9396.973,-10.7780,1.0000
9398.438,-10.7787,1.0000
9399.902,-10.7788,1.0000
9401.367,-10.7789,1.0000
9402.832,-10.7794,1.0000
9404.297,-10.7796,1.0000
9405.762,-10.7797,1.0000
9407.227,-10.7800,1.0000
9408.691,-10.7805,1.0000
9410.156,-10.7807,1.0000
9411.621,-10.7811,1.0000
9413.086,-10.7814,1.0000
9414.551,-10.7817,1.0000
9416.016,-10.7821,1.0000
9417.480,-10.7823,1.0000
9418.945,-10.7824,1.0000
9420.410,-10.7825,1.0000
9421.875,-10.7826,1.0000
9423.340,-10.7829,1.0000
9424.805,-10.7833,1.0000
9426.270,-10.7837,1.0000
9427.734,-10.7841,1.0000
9429.199,-10.7844,1.0000
9430.664,-10.7847,1.0000
9432.129,-10.7848,1.0000
9433.594,-10.7850,1.0000
9435.059,-10.7854,1.0000
9436.523,-10.7857,1.0000
9437.988,-10.7860,1.0000
9439.453,-10.7862,1.0000
9440.918,-10.7864,1.0000
9442.383,-10.7868,1.0000
9443.848,-10.7869,1.0000
9445.312,-10.7869,1.0000
9446.777,-10.7872,1.0000
9448.242,-10.7875,1.0000
9449.707,-10.7879,1.0000
9451.172,-10.7882,1.0000
9452.637,-10.7885,1.0000
9454.102,-10.7888,1.0000
9455.566,-10.7891,1.0000
9457.031,-10.7894,1.0000
9458.496,-10.7898,1.0000
9459.961,-10.7900,1.0000
9461.426,-10.7900,1.0000
9462.891,-10.7902,1.0000
9464.355,-10.7904,1.0000
9465.820,-10.7906,1.0000
9467.285,-10.7908,1.0000
9468.750,-10.7913,1.0000
9470.215,-10.7917,1.0000
9471.680,-10.7921,1.0000
9473.145,-10.7924,1.0000
9474.609,-10.7924,1.0000
9476.074,-10.7924,1.0000
9477.539,-10.7926,1.0000
9479.004,-10.7930,1.0000
9480.469,-10.7932,1.0000
9481.934,-10.7935,1.0000
9483.398,-10.7937,1.0000
9484.863,-10.7939,1.0000
9486.328,-10.7942,1.0000
9487.793,-10.7944,1.0000
9489.258,-10.7945,1.0000
9490.723,-10.7948,1.0000
9492.188,-10.7953,1.0000
9493.652,-10.7955,1.0000
9495.117,-10.7959,1.0000
9496.582,-10.7962,1.0000
9498.047,-10.7963,1.0000
9499.512,-10.7965,1.0000
9500.977,-10.7967,1.0000
9502.441,-10.7969,1.0000
9503.906,-10.7971,1.0000
9505.371,-10.7972,1.0000
9506.836,-10.7976,1.0000
9508.301,-10.7980,1.0000
9509.766,-10.7982,1.0000
9511.230,-10.7984,1.0000
9512.695,-10.7988,1.0000
9514.160,-10.7989,1.0000
9515.625,-10.7991,1.0000
9517.090,-10.7991,1.0000
9518.555,-10.7991,1.0000
9520.020,-10.7995,1.0000
9521.484,-10.7997,1.0000
9522.949,-10.8000,1.0000
9524.414,-10.8003,1.0000
9525.879,-10.8005,1.0000
9527.344,-10.8005,1.0000
9528.809,-10.8006,1.0000
9530.273,-10.8009,1.0000
9531.738,-10.8011,1.0000
9533.203,-10.8012,1.0000
9534.668,-10.8013,1.0000
9536.133,-10.8016,1.0000
9537.598,-10.8021,1.0000
9539.062,-10.8025,1.0000
9540.527,-10.8025,1.0000
9541.992,-10.8026,1.0000
9543.457,-10.8028,1.0000
9544.922,-10.8029,1.0000
9546.387,-10.8034,1.0000
9547.852,-10.8037,1.0000
9549.316,-10.8038,1.0000
9550.781,-10.8038,1.0000
9552.246,-10.8042,1.0000
9553.711,-10.8044,1.0000
9555.176,-10.8043,1.0000
9556.641,-10.8046,1.0000
9558.105,-10.8048,1.0000
9559.570,-10.8050,1.0000
9561.035,-10.8052,1.0000
9562.500,-10.8053,1.0000
9563.965,-10.8052,1.0000
9565.430,-10.8056,1.0000
9566.895,-10.8061,1.0000
9568.359,-10.8060,1.0000
9569.824,-10.8060,1.0000
9571.289,-10.8066,1.0000
9572.754,-10.8069,1.0000
9574.219,-10.8068,1.0000
9575.684,-10.8070,1.0000
9577.148,-10.8071,1.0000
9578.613,-10.8072,1.0000
9580.078,-10.8074,1.0000
9581.543,-10.8074,1.0000
9583.008,-10.8078,1.0000
9584.473,-10.8079,1.0000
9585.938,-10.8080,1.0000
9587.402,-10.8081,1.0000
9588.867,-10.8081,1.0000
9590.332,-10.8082,1.0000
9591.797,-10.8083,1.0000
9593.262,-10.8085,1.0000
9594.727,-10.8089,1.0000
9596.191,-10.8093,1.0000
9597.656,-10.8092,1.0000
9599.121,-10.8091,1.0000
9600.586,-10.8093,1.0000
9602.051,-10.8096,1.0000
9603.516,-10.8099,1.0000
9604.980,-10.8097,1.0000
9606.445,-10.8097,1.0000
9607.910,-10.8101,1.0000
9609.375,-10.8100,1.0000
9610.840,-10.8099,1.0000
9612.305,-10.8103,1.0000
9613.770,-10.8106,1.0000
9615.234,-10.8107,1.0000
9616.699,-10.8105,1.0000
9618.164,-10.8105,1.0000
9619.629,-10.8108,1.0000
9621.094,-10.8109,1.0000
9622.559,-10.8109,1.0000
9624.023,-10.8110,1.0000
9625.488,-10.8111,1.0000
9626.953,-10.8111,1.0000
9628.418,-10.8113,1.0000
9629.883,-10.8114,1.0000
9631.348,-10.8116,1.0000
9632.812,-10.8113,1.0000
9634.277,-10.8118,1.0000
9635.742,-10.8120,1.0000
9637.207,-10.8120,1.0000
9638.672,-10.8121,1.0000
9640.137,-10.8120,1.0000
9641.602,-10.8123,1.0000
9643.066,-10.8124,1.0000
9644.531,-10.8119,1.0000
9645.996,-10.8122,1.0000
9647.461,-10.8121,1.0000
9648.926,-10.8120,1.0000
9650.391,-10.8124,1.0000
9651.855,-10.8119,1.0000
9653.320,-10.8121,1.0000
9654.785,-10.8124,1.0000
9656.250,-10.8123,1.0000
9657.715,-10.8125,1.0000
9659.180,-10.8122,1.0000
9660.645,-10.8117,1.0000
9662.109,-10.8120,1.0000
9663.574,-10.8122,1.0000
9665.039,-10.8123,1.0000
9666.504,-10.8122,1.0000
9667.969,-10.8119,1.0000
9669.434,-10.8118,1.0000
9670.898,-10.8121,1.0000
9672.363,-10.8120,1.0000
9673.828,-10.8119,1.0000
9675.293,-10.8116,1.0000
9676.758,-10.8118,1.0000
9678.223,-10.8120,1.0000
9679.688,-10.8121,1.0000
9681.152,-10.8117,1.0000
9682.617,-10.8118,1.0000
9684.082,-10.8115,1.0000
9685.547,-10.8112,1.0000
9687.012,-10.8115,1.0000
9688.477,-10.8114,1.0000
9689.941,-10.8112,1.0000
9691.406,-10.8114,1.0000
9692.871,-10.8111,1.0000
9694.336,-10.8111,1.0000
9695.801,-10.8113,1.0000
9697.266,-10.8111,1.0000
9698.730,-10.8105,1.0000
9700.195,-10.8107,1.0000
9701.660,-10.8103,1.0000
9703.125,-10.8105,1.0000
9704.590,-10.8101,1.0000
9706.055,-10.8098,1.0000
9707.520,-10.8098,0.9999
9708.984,-10.8095,0.9999
9710.449,-10.8091,0.9999
9711.914,-10.8096,0.9999
9713.379,-10.8096,0.9999
9714.844,-10.8088,0.9999
9716.309,-10.8087,0.9999
9717.773,-10.8087,0.9999
9719.238,-10.8083,0.9999
9720.703,-10.8080,0.9999
9722.168,-10.8083,0.9999
9723.633,-10.8079,0.9999
9725.098,-10.8075,0.9999
9726.562,-10.8075,0.9999
9728.027,-10.8070,0.9999
9729.492,-10.8061,0.9999
9730.957,-10.8064,0.9999
9732.422,-10.8067,0.9999
9733.887,-10.8063,0.9999
9735.352,-10.8059,0.9999
9736.816,-10.8052,0.9999
9738.281,-10.8050,0.9999
9739.746,-10.8047,0.9999
9741.211,-10.8047,0.9999
9742.676,-10.8045,0.9999
9744.141,-10.8040,0.9999
9745.605,-10.8038,0.9999
9747.070,-10.8032,0.9999
9748.535,-10.8029,0.9999
9750.000,-10.8031,0.9999
9751.465,-10.8021,0.9999
9752.930,-10.8019,0.9999
9754.395,-10.8015,0.9999
9755.859,-10.8008,0.9999
9757.324,-10.8009,0.9999
9758.789,-10.8005,0.9999
9760.254,-10.7997,0.9999
9761.719,-10.7986,0.9999
9763.184,-10.7990,0.9999
9764.648,-10.7989,0.9999
9766.113,-10.7984,0.9999
9767.578,-10.7982,0.9999
9769.043,-10.7974,0.9999
9770.508,-10.7975,0.9999
9771.973,-10.7969,0.9999
9773.438,-10.7964,0.9999
9774.902,-10.7963,0.9999
9776.367,-10.7956,0.9999
9777.832,-10.7954,0.9999
9779.297,-10.7950,0.9999
9780.762,-10.7943,0.9999
9782.227,-10.7940,0.9999
9783.691,-10.7939,0.9999
9785.156,-10.7935,0.9999
9786.621,-10.7924,0.9999
9788.086,-10.7920,0.9999
9789.551,-10.7915,0.9999
9791.016,-10.7912,0.9999
9792.480,-10.7910,0.9999
9793.945,-10.7907,0.9999
9795.410,-10.7902,0.9999
9796.875,-10.7896,0.9999
9798.340,-10.7892,0.9999
9799.805,-10.7892,0.9999
9801.270,-10.7882,0.9999
9802.734,-10.7882,0.9999
9804.199,-10.7878,0.9999
9805.664,-10.7870,0.9999
9807.129,-10.7864,0.9999
9808.594,-10.7864,0.9999
9810.059,-10.7855,0.9999
9811.523,-10.7852,0.9999
9812.988,-10.7846,0.9999
9814.453,-10.7843,0.9999
9815.918,-10.7836,0.9999
9817.383,-10.7834,0.9999
9818.848,-10.7829,0.9999
9820.312,-10.7827,0.9999
9821.777,-10.7822,0.9999
9823.242,-10.7817,0.9999
9824.707,-10.7810,0.9999
9826.172,-10.7810,0.9999
9827.637,-10.7807,0.9999
9829.102,-10.7805,0.9999
9830.566,-10.7801,0.9999
9832.031,-10.7794,0.9999
9833.496,-10.7792,0.9999
9834.961,-10.7788,0.9999
9836.426,-10.7782,0.9999
9837.891,-10.7781,0.9999
9839.355,-10.7773,0.9999
9840.820,-10.7765,0.9999
9842.285,-10.7766,0.9999
9843.750,-10.7766,0.9999
9845.215,-10.7762,0.9999
9846.680,-10.7754,0.9999
9848.145,-10.7752,0.9999
9849.609,-10.7744,0.9999
9851.074,-10.7740,0.9999
9852.539,-10.7736,0.9999
9854.004,-10.7732,0.9999
9855.469,-10.7727,0.9999
9856.934,-10.7725,0.9999
9858.398,-10.7719,0.9999
9859.863,-10.7715,0.9999
9861.328,-10.7714,0.9999
9862.793,-10.7707,0.9999
9864.258,-10.7704,0.9999
9865.723,-10.7697,0.9999
9867.188,-10.7698,0.9999
9868.652,-10.7692,0.9999
9870.117,-10.7688,0.9999
9871.582,-10.7686,0.9999
9873.047,-10.7680,0.9999
9874.512,-10.7675,0.9999
9875.977,-10.7675,0.9999
9877.441,-10.7668,0.9999
9878.906,-10.7667,0.9999
9880.371,-10.7663,0.9999
9881.836,-10.7658,0.9999
9883.301,-10.7660,0.9999
9884.766,-10.7654,0.9999
9886.230,-10.7653,0.9999
9887.695,-10.7650,0.9999
9889.160,-10.7642,0.9999
9890.625,-10.7641,0.9999
9892.090,-10.7637,0.9999
9893.555,-10.7634,0.9999
9895.020,-10.7630,0.9999
9896.484,-10.7628,0.9999
9897.949,-10.7627,0.9999
9899.414,-10.7620,0.9999
9900.879,-10.7615,0.9999
9902.344,-10.7618,0.9999
9903.809,-10.7613,0.9999
9905.273,-10.7612,0.9999
9906.738,-10.7611,0.9999
9908.203,-10.7608,0.9999
9909.668,-10.7605,0.9999
9911.133,-10.7600,0.9999
9912.598,-10.7597,0.9999
9914.062,-10.7596,0.9999
9915.527,-10.7591,0.9999
9916.992,-10.7590,0.9999
9918.457,-10.7584,0.9999
9919.922,-10.7585,0.9999
9921.387,-10.7584,0.9999
9922.852,-10.7583,0.9999
9924.316,-10.7578,0.9999
9925.781,-10.7577,0.9999
9927.246,-10.7574,0.9999
9928.711,-10.7568,0.9999
9930.176,-10.7571,0.9999
9931.641,-10.7569,0.9999
9933.105,-10.7567,0.9999
9934.570,-10.7563,0.9999
9936.035,-10.7563,0.9999
9937.500,-10.7560,0.9999
9938.965,-10.7562,0.9999
9940.430,-10.7565,0.9999
9941.895,-10.7559,0.9999
9943.359,-10.7560,0.9999
9944.824,-10.7560,0.9999
9946.289,-10.7556,0.9999
9947.754,-10.7553,0.9999
9949.219,-10.7553,0.9999
9950.684,-10.7548,0.9999
9952.148,-10.7547,0.9999
9953.613,-10.7546,0.9999
9955.078,-10.7550,0.9999
9956.543,-10.7549,0.9999
9958.008,-10.7545,0.9999
9959.473,-10.7544,1.0000
9960.938,-10.7545,1.0000
9962.402,-10.7546,1.0000
9963.867,-10.7542,1.0000
9965.332,-10.7540,1.0000
9966.797,-10.7536,1.0000
9968.262,-10.7536,1.0000
9969.727,-10.7541,1.0000
9971.191,-10.7539,1.0000
9972.656,-10.7539,1.0000
9974.121,-10.7540,1.0000
9975.586,-10.7541,1.0000
9977.051,-10.7536,1.0000
9978.516,-10.7534,1.0000
9979.980,-10.7537,1.0000
9981.445,-10.7538,1.0000
9982.910,-10.7538,1.0000
9984.375,-10.7535,1.0000
9985.840,-10.7535,1.0000
9987.305,-10.7539,1.0000
9988.770,-10.7536,1.0000
9990.234,-10.7535,1.0000
9991.699,-10.7539,1.0000
9993.164,-10.7540,1.0000
9994.629,-10.7539,1.0000
9996.094,-10.7539,1.0000
9997.559,-10.7539,1.0000
9999.023,-10.7539,1.0000
10000.488,-10.7539,1.0000
10001.953,-10.7541,1.0000
10003.418,-10.7542,1.0000
10004.883,-10.7540,1.0000
10006.348,-10.7539,1.0000
10007.812,-10.7543,1.0000
10009.277,-10.7542,1.0000
10010.742,-10.7542,1.0000
10012.207,-10.7542,1.0000
10013.672,-10.7543,1.0000
10015.137,-10.7543,1.0000
10016.602,-10.7541,1.0000
10018.066,-10.7545,1.0000
10019.531,-10.7544,1.0000
10020.996,-10.7544,1.0000
10022.461,-10.7547,1.0000
10023.926,-10.7551,1.0000
10025.391,-10.7550,1.0000
10026.855,-10.7552,1.0000
10028.320,-10.7552,1.0000
10029.785,-10.7550,1.0000
10031.250,-10.7553,1.0000
10032.715,-10.7553,1.0000
10034.180,-10.7556,1.0000
10035.645,-10.7559,1.0000
10037.109,-10.7559,1.0000
10038.574,-10.7558,1.0000
10040.039,-10.7561,1.0000
10041.504,-10.7562,1.0000
10042.969,-10.7561,1.0000
10044.434,-10.7564,1.0000
10045.898,-10.7567,1.0000
10047.363,-10.7567,1.0000
10048.828,-10.7569,1.0000
10050.293,-10.7571,1.0000
10051.758,-10.7570,1.0000
10053.223,-10.7573,1.0000
10054.688,-10.7574,1.0000
10056.152,-10.7575,1.0000
10057.617,-10.7577,1.0000
10059.082,-10.7579,1.0000
10060.547,-10.7578,1.0000
10062.012,-10.7577,1.0000
10063.477,-10.7581,1.0000
10064.941,-10.7583,1.0000
10066.406,-10.7583,1.0000
10067.871,-10.7587,1.0000
10069.336,-10.7590,1.0000
10070.801,-10.7590,1.0000
10072.266,-10.7590,1.0000
10073.730,-10.7592,1.0000
10075.195,-10.7594,1.0000
10076.660,-10.7595,1.0000
10078.125,-10.7595,1.0000
10079.590,-10.7594,1.0000
10081.055,-10.7596,1.0000
10082.520,-10.7599,1.0000
10083.984,-10.7605,1.0000
10085.449,-10.7607,1.0000
10086.914,-10.7606,1.0000
10088.379,-10.7604,1.0000
10089.844,-10.7607,1.0000
10091.309,-10.7609,1.0000
10092.773,-10.7613,1.0000
10094.238,-10.7615,1.0000
10095.703,-10.7618,1.0000
10097.168,-10.7621,1.0000
10098.633,-10.7621,1.0000
10100.098,-10.7623,1.0000
10101.562,-10.7624,1.0000
10103.027,-10.7624,1.0000
10104.492,-10.7628,1.0000
10105.957,-10.7632,1.0000
10107.422,-10.7632,1.0000
10108.887,-10.7632,1.0000
10110.352,-10.7636,1.0000
10111.816,-10.7641,1.0000
10113.281,-10.7642,1.0000
10114.746,-10.7643,1.0000
10116.211,-10.7644,1.0000
10117.676,-10.7647,1.0000
10119.141,-10.7650,1.0000
10120.605,-10.7653,1.0000
10122.070,-10.7654,1.0000
10123.535,-10.7654,1.0000
10125.000,-10.7655,1.0000
10126.465,-10.7658,1.0000
10127.930,-10.7661,1.0000
10129.395,-10.7664,1.0000
10130.859,-10.7665,1.0000
10132.324,-10.7667,1.0000
10133.789,-10.7667,1.0000
10135.254,-10.7669,1.0000
10136.719,-10.7674,1.0000
10138.184,-10.7674,1.0000
10139.648,-10.7676,1.0000
10141.113,-10.7680,1.0000
10142.578,-10.7684,1.0000
10144.043,-10.7685,1.0000
10145.508,-10.7688,1.0000
10146.973,-10.7690,1.0000
10148.438,-10.7689,1.0000
10149.902,-10.7691,1.0000
10151.367,-10.7694,1.0000
10152.832,-10.7696,1.0000
10154.297,-10.7699,1.0000
10155.762,-10.7701,1.0000
10157.227,-10.7704,1.0000
10158.691,-10.7707,1.0000
10160.156,-10.7707,1.0000
10161.621,-10.7709,1.0000
10163.086,-10.7711,1.0000
10164.551,-10.7714,1.0000
10166.016,-10.7716,1.0000
10167.480,-10.7717,1.0000
10168.945,-10.7718,1.0000
10170.410,-10.7720,1.0000
10171.875,-10.7723,1.0000
10173.340,-10.7728,1.0000
10174.805,-10.7730,1.0000
10176.270,-10.7732,1.0000
10177.734,-10.7734,1.0000
10179.199,-10.7738,1.0000
10180.664,-10.7740,1.0000
10182.129,-10.7741,1.0000
10183.594,-10.7744,1.0000
10185.059,-10.7747,1.0000
10186.523,-10.7747,1.0000
10187.988,-10.7748,1.0000
10189.453,-10.7751,1.0000
10190.918,-10.7754,1.0000
10192.383,-10.7757,1.0000
10193.848,-10.7760,1.0000
10195.312,-10.7764,1.0000
10196.777,-10.7764,1.0000
10198.242,-10.7765,1.0000
10199.707,-10.7770,1.0000
10201.172,-10.7772,1.0000
10202.637,-10.7773,1.0000
10204.102,-10.7775,1.0000
10205.566,-10.7779,1.0000
10207.031,-10.7783,1.0000
10208.496,-10.7783,1.0000
10209.961,-10.7783,1.0000
10211.426,-10.7785,1.0000
10212.891,-10.7788,1.0000
10214.355,-10.7791,1.0000
10215.820,-10.7793,1.0000
10217.285,-10.7795,1.0000
10218.750,-10.7798,1.0000
10220.215,-10.7800,1.0000
10221.680,-10.7803,1.0000
10223.145,-10.7806,1.0000
10224.609,-10.7809,1.0000
10226.074,-10.7810,1.0000
10227.539,-10.7811,1.0000
10229.004,-10.7813,1.0000
10230.469,-10.7816,1.0000
10231.934,-10.7817,1.0000
10233.398,-10.7818,1.0000
10234.863,-10.7821,1.0000
10236.328,-10.7825,1.0000
10237.793,-10.7829,1.0000
10239.258,-10.7832,1.0000
10240.723,-10.7835,1.0000
10242.188,-10.7837,1.0000
10243.652,-10.7839,1.0000
10245.117,-10.7841,1.0000
10246.582,-10.7842,1.0000
10248.047,-10.7843,1.0000
10249.512,-10.7846,1.0000
10250.977,-10.7852,1.0000
10252.441,-10.7856,1.0000
10253.906,-10.7854,1.0000
10255.371,-10.7855,1.0000
10256.836,-10.7861,1.0000
10258.301,-10.7863,1.0000
10259.766,-10.7865,1.0000
10261.230,-10.7869,1.0000
10262.695,-10.7871,1.0000
10264.160,-10.7873,1.0000
10265.625,-10.7875,1.0000
10267.090,-10.7876,1.0000
10268.555,-10.7877,1.0000
10270.020,-10.7880,1.0000
10271.484,-10.7883,1.0000
10272.949,-10.7885,1.0000
10274.414,-10.7888,1.0000
10275.879,-10.7890,1.0000
10277.344,-10.7890,1.0000
10278.809,-10.7891,1.0000
10280.273,-10.7896,1.0000
10281.738,-10.7902,1.0000
10283.203,-10.7902,1.0000
10284.668,-10.7901,1.0000
10286.133,-10.7905,1.0000
10287.598,-10.7909,1.0000
10289.062,-10.7911,1.0000
10290.527,-10.7912,1.0000
10291.992,-10.7913,1.0000
10293.457,-10.7917,1.0000
10294.922,-10.7920,1.0000
10296.387,-10.7921,1.0000
10297.852,-10.7926,1.0000
10299.316,-10.7931,1.0000
10300.781,-10.7934,1.0000
10302.246,-10.7934,1.0000
10303.711,-10.7935,1.0000
10305.176,-10.7937,1.0000
10306.641,-10.7940,1.0000
10308.105,-10.7945,1.0000
10309.570,-10.7947,1.0000
10311.035,-10.7949,1.0000
10312.500,-10.7953,1.0000
10313.965,-10.7956,1.0000
10315.430,-10.7957,1.0000
10316.895,-10.7959,1.0000
10318.359,-10.7960,1.0000
10319.824,-10.7960,1.0000
10321.289,-10.7965,1.0000
10322.754,-10.7967,1.0000
10324.219,-10.7967,1.0000
10325.684,-10.7970,1.0000
10327.148,-10.7974,1.0000
10328.613,-10.7976,1.0000
10330.078,-10.7981,1.0000
10331.543,-10.7982,1.0000
10333.008,-10.7984,1.0000
10334.473,-10.7986,1.0000
10335.938,-10.7985,1.0000
10337.402,-10.7988,1.0000
10338.867,-10.7992,1.0000
10340.332,-10.7996,1.0000
10341.797,-10.7997,1.0000
10343.262,-10.7997,1.0000
10344.727,-10.7999,1.0000
10346.191,-10.8004,1.0000
10347.656,-10.8007,1.0000
10349.121,-10.8008,1.0000
10350.586,-10.8010,1.0000
10352.051,-10.8013,1.0000
10353.516,-10.8015,1.0000
10354.980,-10.8017,1.0000
10356.445,-10.8020,1.0000
10357.910,-10.8022,1.0000
10359.375,-10.8024,1.0000
10360.840,-10.8027,1.0000
10362.305,-10.8028,1.0000
10363.770,-10.8029,1.0000
10365.234,-10.8031,1.0000
10366.699,-10.8034,1.0000
10368.164,-10.8034,1.0000
10369.629,-10.8035,1.0000
10371.094,-10.8039,1.0000
10372.559,-10.8042,1.0000
10374.023,-10.8046,1.0000
10375.488,-10.8047,1.0000
10376.953,-10.8046,1.0000
10378.418,-10.8048,1.0000
10379.883,-10.8052,1.0000
10381.348,-10.8057,1.0000
10382.812,-10.8058,1.0000
10384.277,-10.8058,1.0000
10385.742,-10.8058,1.0000
10387.207,-10.8061,1.0000
10388.672,-10.8064,1.0000
10390.137,-10.8066,1.0000
10391.602,-10.8064,1.0000
10393.066,-10.8065,1.0000
10394.531,-10.8068,1.0000
10395.996,-10.8073,1.0000
10397.461,-10.8073,1.0000
10398.926,-10.8074,1.0000
10400.391,-10.8078,1.0000
10401.855,-10.8083,1.0000
10403.320,-10.8083,1.0000
10404.785,-10.8084,1.0000
